"year","scenario","technology","Terbium_mean","Terbium_min","Terbium_max","Tin_mean","Tin_min","Tin_max","Vanadium_mean","Vanadium_min","Vanadium_max","Yttrium_mean","Yttrium_min","Yttrium_max","Zinc_mean","Zinc_min","Zinc_max","Aluminum_mean","Aluminum_min","Aluminum_max","Boron_mean","Boron_min","Boron_max","Cadmium_mean","Cadmium_min","Cadmium_max","Cement_mean","Cement_min","Cement_max","Chromium_mean","Chromium_min","Chromium_max","Copper_mean","Copper_min","Copper_max","Dysprosium_mean","Dysprosium_min","Dysprosium_max","Fiberglass_mean","Fiberglass_min","Fiberglass_max","Gallium_mean","Gallium_min","Gallium_max","Germanium_mean","Germanium_min","Germanium_max","Glass_mean","Glass_min","Glass_max","Manganese_mean","Manganese_min","Manganese_max","Molybdenum_mean","Molybdenum_min","Molybdenum_max","Neodymium_mean","Neodymium_min","Neodymium_max","Nickel_mean","Nickel_min","Nickel_max","Niobium_mean","Niobium_min","Niobium_max","Praseodymium_mean","Praseodymium_min","Praseodymium_max","Selenium_mean","Selenium_min","Selenium_max","Silicon_mean","Silicon_min","Silicon_max","Silver_mean","Silver_min","Silver_max","Steel_mean","Steel_min","Steel_max","Tellurium_mean","Tellurium_min","Tellurium_max","Indium_mean","Indium_min","Indium_max","Lead_mean","Lead_min","Lead_max","Magnesium_mean","Magnesium_min","Magnesium_max"
2035,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213283513333333,0.00020050616,0.000226060866666667,0,0,0,0,0,0,0.0109278314383333,0.007224119,0.0153721389333333,0,0,0,0.000482345088333333,0.000446224493333333,0.000528785853333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142516633333333,0.000110081813333333,0.000195591793333333,0,0,0,0,0,0,9.50110888888888e-06,7.86298666666666e-06,1.08116066666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403764365333333,0.0304985595333333,0.0502543135333333,0,0,0,0,0,0,0,0,0,0,0,0
2035,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9683375e-05,9.44802e-06,2.834406e-05,0,0,0,0,0,0,0.0193437128488889,0.010287844,0.0322387438,0,0,0,0.000678052902,0.00038107014,0.00104978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018003727,0.00010970201,0.00024512363,0,0,0,0,0,0,0.000105712846,2.571961e-05,0.00025404676,0,0,0,0,0,0,0,0,0,0,0,0,5.2489e-07,5.2489e-07,5.2489e-07,0.0167879067966667,0.00388786023,0.026454456,0,0,0,0,0,0,0,0,0,0,0,0
2035,"IRA","offshore wind",0.0484591324635111,0.04552528102,0.0531128278566667,0,0,0,53.1128278566667,53.1128278566667,53.1128278566667,0,0,0,0,0,0,14.9728855501362,1.97276217753333,71.3229402646667,0.0531128278566667,0.0531128278566667,0.0531128278566667,0,0,0,1.37334597743667,1.07743165080667,1.66926030406667,2.67377562977297,2.22740024937187,3.4143960765,41.2981842028419,6.7655625962807,168.443539774,0.133203600021482,0.02276264051,0.25038904561,66.844770121666,44.18228522991,82.8635990032367,0,0,0,0,0,0,0,0,0,0,0,0,0.57145609000355,0.57145609000355,0.57145609000355,1.12941374912255,0.257976592446667,1.63891011672,1.34597390222339,0.84221769887,2.85724251228357,0.285724251228357,0.285724251228357,0.285724251228357,0.246215894849833,0.233696442569333,0.265564139283333,0,0,0,0,0,0,0,0,0,2294.88958159731,948.443354583334,6959.48005971475,0,0,0,0,0,0,43.5778106652556,28.7568025109667,50.9883147424,0,0,0
2035,"IRA","onshore wind",0.175687798671709,0.00730763807300001,0.730763807300001,0,0,0,2.19716318061534,2.1922914219,2.20203493933067,0.0298395221314167,0.0109614571095,0.0487175871533334,133.973364671667,133.973364671667,133.973364671667,48.8413041838675,1.21793967883333,321.536075212,0.0649567828711112,0.0243587935766667,0.14615276146,0,0,0,1317.66051993728,943.099410907805,1780.01884061492,12.8246612301793,5.82175166482334,21.9716318061534,85.2635900275087,21.7280438703867,373.907481401834,0.327413282002626,0.021922914219,1.21793967883333,210.784760416756,180.255072467334,233.357242464467,0,0,0,0,0,0,0,0,0,19.2434469255667,18.9998589898,19.4870348613334,2.44988566397325,1.834217156323,2.89869643562334,2.99485033738787,0.151024520175334,7.55122600876668,6.08520138612175,2.70382608701,10.7178691737333,0.918326517840335,0.918326517840335,0.918326517840335,0.447552233981956,0.0243587935766667,1.82690951825,0,0,0,0,0,0,0,0,0,2980.02283525283,1315.37485314,4969.19388964001,0,0,0,0,0,0,163.6910928352,163.6910928352,163.6910928352,0,0,0
2035,"IRA","utility-scale solar pv",0,0,0,66.5607957646231,66.5607957646231,66.5607957646231,0,0,0,0,0,0,0,0,0,2522.07160832045,1263.50155287681,4441.23160647832,0,0,0,0,0,0,888.842330732031,559.133755755855,1212.62926356624,0,0,0,301.563296519222,28.8391662758333,868.635688228097,0,0,0,0,0,0,0,0,0,0,0,0,7309.7673453812,6160.04591651798,8074.96655723331,0,0,0,0,0,0,0,0,0,0.1315065982178,0.115356665103333,0.149963664634333,0,0,0,0,0,0,0,0,0,534.508952978464,0.461426660413332,1038.20998593,3.87959364978418,0.461426660413332,9.68995986867997,6454.20541253148,6448.43757927631,6459.97324578665,0,0,0,0,0,0,8.93725762888072,0.637922358021431,38.7598394747199,6.17158158302832,6.17158158302832,6.17158158302832
2035,"REF","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000907666153333333,0.000853289839999999,0.000962042466666666,0,0,0,0,0,0,0.0465053419783333,0.030743531,0.0654188877333333,0,0,0,0.00205270582833333,0.00189898817333333,0.00225034281333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000606505033333333,0.000468472853333333,0.000832375873333333,0,0,0,0,0,0,4.04336688888889e-05,3.34623466666666e-05,4.60107266666666e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171829150133333,0.129792077133333,0.213866223133333,0,0,0,0,0,0,0,0,0,0,0,0
2035,"REF","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63915e-05,1.746792e-05,5.240376e-05,0,0,0,0,0,0,0.0357635174933333,0.019020624,0.0596044248,0,0,0,0.001253614392,0.00070453944,0.00194088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033286092,0.00020282196,0.00045319548,0,0,0,0,0,0,0.000195446616,4.755156e-05,0.00046969296,0,0,0,0,0,0,0,0,0,0,0,0,9.7044e-07,9.7044e-07,9.7044e-07,0.03103822948,0.00718804908,0.048910176,0,0,0,0,0,0,0,0,0,0,0,0
2035,"REF","offshore wind",0.0484727332746667,0.0455380584,0.0531277348,0,0,0,53.1277348,53.1277348,53.1277348,0,0,0,0,0,0,14.97708792394,1.973315864,71.34295816,0.0531277348,0.0531277348,0.0531277348,0,0,0,1.3737314284,1.0777340488,1.669728808,2.674526066596,2.228025403984,3.41535438,41.3097751822065,6.76746145691966,168.49081608,0.133240985688889,0.0227690292,0.2504593212,66.86353114872,44.1946856772,82.8868559644,0,0,0,0,0,0,0,0,0,0,0,0,0.571616478066,0.571616478066,0.571616478066,1.12973073670234,0.2580489976,1.6393701024,1.346351670787,0.8424540804,2.858044441948,0.2858044441948,0.2858044441948,0.2858044441948,0.24628499918,0.23376203312,0.265638674,0,0,0,0,0,0,0,0,0,2295.5336781429,948.70955,6961.4333463136,0,0,0,0,0,0,43.5900414573333,28.764873556,51.002625408,0,0,0
2035,"REF","onshore wind",0.050610403668625,0.002105112111,0.2105112111,0,0,0,0.632937041374,0.6315336333,0.634340449448,0.00859587445325,0.0031576681665,0.01403408074,38.593722035,38.593722035,38.593722035,14.0697199187213,0.3508520185,92.624932884,0.0187121076533333,0.00701704037,0.04210224222,0,0,0,379.578612268052,271.67875200529,512.77022503775,3.6944015844013,1.67707264843,6.32937041374,24.5618918453855,6.25920001004,107.7115696795,0.0943179804966766,0.006315336333,0.3508520185,60.7207893350667,51.926098738,67.2232467446,0,0,0,0,0,0,0,0,0,5.5434618923,5.4732914886,5.613632296,0.70573883521275,0.528383139861,0.83502780403,0.862726869186538,0.043505650294,2.1752825147,1.75296463889323,0.77889148107,3.0874977628,0.264542421949,0.264542421949,0.264542421949,0.128926421731467,0.00701704037,0.52627802775,0,0,0,0,0,0,0,0,0,858.455509000314,378.92017998,1431.47623548,0,0,0,0,0,0,47.1545112864,47.1545112864,47.1545112864,0,0,0
2035,"REF","utility-scale solar pv",0,0,0,17.99516426998,17.99516426998,17.99516426998,0,0,0,0,0,0,0,0,0,681.859229160555,341.59624653222,1200.71719999,0,0,0,0,0,0,240.304575206657,151.16561735978,327.84257678688,0,0,0,81.5296902075855,7.796864935,234.8415718422,0,0,0,0,0,0,0,0,0,0,0,0,1976.24536552467,1665.410350116,2183.1221818,0,0,0,0,0,0,0,0,0,0.0355537041036,0.03118745974,0.040543697662,0,0,0,0,0,0,0,0,0,144.508134287281,0.12474983896,280.68713766,1.04887455485836,0.12474983896,2.61974661816,1744.938372453,1743.378999466,1746.49774544,0,0,0,0,0,0,2.4162484433565,0.1724666523622,10.47898647264,1.66852909609,1.66852909609,1.66852909609
