"year","scenario","technology","Glass_mean","Glass_min","Glass_max","Terbium_mean","Terbium_min","Terbium_max","Tin_mean","Tin_min","Tin_max","Vanadium_mean","Vanadium_min","Vanadium_max","Yttrium_mean","Yttrium_min","Yttrium_max","Zinc_mean","Zinc_min","Zinc_max","Aluminum_mean","Aluminum_min","Aluminum_max","Boron_mean","Boron_min","Boron_max","Cadmium_mean","Cadmium_min","Cadmium_max","Cement_mean","Cement_min","Cement_max","Chromium_mean","Chromium_min","Chromium_max","Copper_mean","Copper_min","Copper_max","Dysprosium_mean","Dysprosium_min","Dysprosium_max","Fiberglass_mean","Fiberglass_min","Fiberglass_max","Gallium_mean","Gallium_min","Gallium_max","Germanium_mean","Germanium_min","Germanium_max","Manganese_mean","Manganese_min","Manganese_max","Molybdenum_mean","Molybdenum_min","Molybdenum_max","Neodymium_mean","Neodymium_min","Neodymium_max","Nickel_mean","Nickel_min","Nickel_max","Niobium_mean","Niobium_min","Niobium_max","Praseodymium_mean","Praseodymium_min","Praseodymium_max","Selenium_mean","Selenium_min","Selenium_max","Silicon_mean","Silicon_min","Silicon_max","Silver_mean","Silver_min","Silver_max","Steel_mean","Steel_min","Steel_max","Tellurium_mean","Tellurium_min","Tellurium_max","Indium_mean","Indium_min","Indium_max","Lead_mean","Lead_min","Lead_max","Magnesium_mean","Magnesium_min","Magnesium_max","model"
2030,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2030,"IRA","onshore wind",0,0,0,0.20372586175,0.008473866,0.8473866,0,0,0,2.547809044,2.5421598,2.553458288,0.0346016195,0.012710799,0.05649244,155.35421,155.35421,155.35421,56.6359010647368,1.412311,372.850104,0.0753232533333333,0.02824622,0.16947732,0,0,0,1527.94631697667,1093.60889974,2064.0925265,14.8713523678,6.75084658,25.47809044,98.8708293096173,25.19562824,433.579477,0.379665255804255,0.025421598,1.412311,244.423957066667,209.022028,270.5987876,0,0,0,0,0,0,22.3145138,22.0320516,22.596976,2.8408635765,2.126940366,3.36130018,3.472799308828,0.175126564,8.7563282,7.05634031323077,3.13533042,12.4283368,1.064882494,1.064882494,1.064882494,0.518977215466667,0.02824622,2.1184665,0,0,0,0,0,0,0,0,0,3455.60548163625,1525.29588,5762.22888,0,0,0,0,0,0,189.8145984,189.8145984,189.8145984,0,0,0,"GCAM"
2030,"IRA","utility-scale solar pv",3172.21137333333,2673.26808,3504.284,0,0,0,28.8853124,28.8853124,28.8853124,0,0,0,0,0,0,0,0,0,1094.5005309,548.3203236,1927.3562,0,0,0,0,0,0,385.729889533333,242.6466364,526.2433344,0,0,0,130.869078836364,12.5153,376.960836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057069768,0.0500612,0.06507956,0,0,0,0,0,0,0,0,0,231.960238906667,0.2002448,450.5508,1.68362281838333,0.2002448,4.2051408,2800.92414,2798.42108,2803.4272,0,0,0,0,0,0,3.87849147,0.276838436,16.8205632,2.6782742,2.6782742,2.6782742,"GCAM"
2030,"Ref","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117497508568128,0.117497508568128,0.117497508568128,0,0,0,0,0,0,1.89067048690953,1.48200511383969,2.29933585997937,0,0,0,0.0443553094844683,0.0410337452999462,0.0486258920074253,0,0,0,0,0,0,0,0,0,0,0,0,0.0131054913402912,0.0101228622766387,0.0179861570808134,0,0,0,0,0,0,0.00087369942268608,0.00072306159118848,0.00099420968788416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69990034272512,4.69990034272512,4.69990034272512,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2030,"Ref","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2030,"Ref","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2030,"Ref","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351988814158422,0.00330901926674277,0.00373075701642567,0,0,0,0,0,0,0.26304270068203,0.13085224718046,0.38814471585239,0,0,0,0.0095499269279157,0.00884027206066082,0.010462340328672,0,0,0,0,0,0,0,0,0,0,0,0,0.00235199898861618,0.0018167164601725,0.00322791585334221,0,0,0,0,0,0,0.000156799932574412,0.000129765461440893,0.000178427509481228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01951045815171,0.770093130920978,1.26892778538245,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2030,"Ref","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2030,"Ref","onshore wind",0,0,0,0.06971588075,0.002899794,0.2899794,0,0,0,0.871871396,0.8699382,0.873804592,0.0118408255,0.004349691,0.01933196,53.16289,53.16289,53.16289,19.3810530036842,0.483299,127.590936,0.0257759466666667,0.00966598,0.05799588,0,0,0,522.869911123333,374.23774766,706.3414885,5.0890418102,2.31016922,8.71871396,33.8340301353659,8.62205416,148.372793,0.129923110748936,0.008699382,0.483299,83.6429469333333,71.528252,92.6000884,0,0,0,0,0,0,7.6361242,7.5394644,7.732784,0.9721559385,0.727848294,1.15025162,1.188407109452,0.059929076,2.9964538,2.41471051138462,1.07292378,4.2530312,0.364407446,0.364407446,0.364407446,0.177596272533333,0.00966598,0.7249485,0,0,0,0,0,0,0,0,0,1182.52330660125,521.96292,1971.85992,0,0,0,0,0,0,64.9553856,64.9553856,64.9553856,0,0,0,"GCAM"
2030,"Ref","utility-scale solar pv",1619.241384,1364.557968,1788.7464,0,0,0,14.74438104,14.74438104,14.74438104,0,0,0,0,0,0,0,0,0,558.682996139999,279.88770456,983.810519999999,0,0,0,0,0,0,196.89413052,123.85791144,268.61860224,0,0,0,66.8015473745454,6.38837999999999,192.4180056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291310128,0.02555352,0.033219576,0,0,0,0,0,0,0,0,0,118.403086704,0.10221408,229.98168,0.859397884229999,0.10221408,2.14649568,1429.719444,1428.441768,1430.99712,0,0,0,0,0,0,1.979758962,0.1413109656,8.58598271999999,1.36711332,1.36711332,1.36711332,"GCAM"
2035,"IRA","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"IRA","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"IRA","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460976708321006,0.043336059215431,0.0488592824487702,0,0,0,0,0,0,3.44489806013253,1.71368622397491,5.08327725963749,0,0,0,0.125069141485711,0.115775256237303,0.137018422519377,0,0,0,0,0,0,0,0,0,0,0,0,0.0308025911090073,0.0237923462359229,0.0422739009013273,0,0,0,0,0,0,0.00205350607393382,0.00169945330256592,0.00233674829102814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3518610874406,10.0854056240775,16.6183165508037,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"IRA","onshore wind",0,0,0,0.06886249775,0.002864298,0.2864298,0,0,0,0.861198932,0.8592894,0.863108464,0.0116958835,0.004296447,0.01909532,52.51213,52.51213,52.51213,19.1438120626316,0.477383,126.029112,0.0254604266666667,0.00954766,0.05728596,0,0,0,516.469528763333,369.65675222,697.6952545,5.0267475134,2.28189074,8.61198932,33.4198721870134,8.51651272,146.556581,0.128332738902128,0.008592894,0.477383,82.6190845333333,70.652684,91.4665828,0,0,0,0,0,0,7.5426514,7.4471748,7.638128,0.9602559045,0.718938798,1.13617154,1.173859973084,0.059195492,2.9597746,2.38515235507692,1.05979026,4.2009704,0.359946782,0.359946782,0.359946782,0.175422339733333,0.00954766,0.7160745,0,0,0,0,0,0,0,0,0,1168.04819309625,515.57364,1947.72264,0,0,0,0,0,0,64.1602752,64.1602752,64.1602752,0,0,0,"GCAM"
2035,"IRA","utility-scale solar pv",2095.85883666667,1766.21034,2315.257,0,0,0,19.0843327,19.0843327,19.0843327,0,0,0,0,0,0,0,0,0,723.129180075,362.2715703,1273.39135,0,0,0,0,0,0,254.849158016667,160.3150097,347.6854512,0,0,0,86.4643250545454,8.268775,249.055503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037705614,0.0330751,0.04299763,0,0,0,0,0,0,0,0,0,153.254578353333,0.1323004,297.6759,1.11235833500417,0.1323004,2.7783084,1850.551845,1848.89809,1852.2056,0,0,0,0,0,0,2.5624933725,0.182905303,11.1132336,1.76951785,1.76951785,1.76951785,"GCAM"
2035,"Ref","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"Ref","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"Ref","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"Ref","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01860872503686,1.89767824842175,2.13953920165198,0,0,0,0,0,0,103.425790125074,68.3722310093131,145.488665712334,0,0,0,4.56512549222047,4.2232643371739,5.00466126299462,0,0,0,0,0,0,0,0,0,0,0,0,1.34883993147625,1.04186256776096,1.85116652664671,0,0,0,0,0,0,0.0899226620984164,0.0744187548400687,0.102325787905094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.140306103753,288.651745335917,475.628866871589,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"Ref","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCAM"
2035,"Ref","onshore wind",0,0,0,0.02456245725,0.001021662,0.1021662,0,0,0,0.307179708,0.3064986,0.307860816,0.0041717865,0.001532493,0.00681108,18.73047,18.73047,18.73047,6.82837655842105,0.170277,44.953128,0.00908144,0.00340554,0.02043324,0,0,0,184.21871317,131.85229218,248.8598355,1.7929827546,0.81392406,3.07179708,11.9204822467245,3.03774168,52.275039,0.0457748050978723,0.003064986,0.170277,29.4692728,25.200996,32.6250732,0,0,0,0,0,0,2.6903766,2.6563212,2.724432,0.3425121855,0.256437162,0.40525926,0.418702288596,0.021114348,1.0557174,0.850756284923077,0.37801494,1.4984376,0.128388858,0.128388858,0.128388858,0.0625711216,0.00340554,0.2554155,0,0,0,0,0,0,0,0,0,416.62929382875,183.89916,694.73016,0,0,0,0,0,0,22.8852288,22.8852288,22.8852288,0,0,0,"GCAM"
2035,"Ref","utility-scale solar pv",844.156792666667,711.383052,932.5246,0,0,0,7.68666706,7.68666706,7.68666706,0,0,0,0,0,0,0,0,0,291.257406585,145.91345634,512.88853,0,0,0,0,0,0,102.646535196667,64.57066766,140.03855136,0,0,0,34.8255550618182,3.330445,100.3130034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151868292,0.01332178,0.017318314,0,0,0,0,0,0,0,0,0,61.7269116893333,0.05328712,119.89602,0.448028668699167,0.05328712,1.11902952,745.353591,744.687502,746.01968,0,0,0,0,0,0,1.0321049055,0.0736694434,4.47611808,0.71271523,0.71271523,0.71271523,"GCAM"
2025,"IRA","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"IRA","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"IRA","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82511315574929,4.53605107729426,5.11417523420431,0,0,0,0,0,0,247.220342598661,163.431252049573,347.763915925893,0,0,0,10.9120934616772,10.0949372014294,11.9627229391388,0,0,0,0,0,0,0,0,0,0,0,0,3.22415395199837,2.49038098361254,4.42487335481156,0,0,0,0,0,0,0.214943596799891,0.177884355972324,0.244590989461945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.436167917884,689.968945727652,1136.90339010812,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"IRA","onshore wind",0,0,0,0.237296908240378,0.00987023535141954,0.987023535141954,0,0,0,2.96765076232681,2.96107060542586,2.97423091922776,0.0403034610182965,0.0148053530271293,0.0658015690094636,180.954314776025,180.954314776025,180.954314776025,65.9686703623429,1.64503922523659,434.29035546246,0.0877354253459515,0.0329007845047318,0.197404707028391,0,0,0,1779.72955353488,1273.8196736697,2404.22482768328,17.3219340338962,7.8632874966309,29.6765076232681,115.163297918087,29.3474997782208,505.027042147633,0.442228544745091,0.0296107060542586,1.64503922523659,284.701455247613,243.465805335015,315.189515555331,0,0,0,0,0,0,25.9916197587381,25.6626119136908,26.3206276037854,3.3089964015634,2.4774290732063,3.91519335606308,4.04506591281706,0.203984863929337,10.1992431964669,8.21912213519746,3.65198708002523,14.476345182082,1.24035957582839,1.24035957582839,1.24035957582839,0.604497080633606,0.0329007845047318,2.46755883785488,0,0,0,0,0,0,0,0,0,4025.03879402923,1776.64236325552,6711.76003896529,0,0,0,0,0,0,221.093271871798,221.093271871798,221.093271871798,0,0,0,"Haiku"
2025,"IRA","utility-scale solar pv",3008.40550662607,2535.22652373223,3323.33064908719,0,0,0,27.3937397789044,27.3937397789044,27.3937397789044,0,0,0,0,0,0,0,0,0,1037.98298305222,520.006294277886,1827.83185699795,0,0,0,0,0,0,365.811664852262,230.116909373223,499.069311188636,0,0,0,124.111293695002,11.8690380324543,357.495425537522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541228134279914,0.047476152129817,0.0617189977687621,0,0,0,0,0,0,0,0,0,219.982333431911,0.189904608519268,427.285369168353,1.59668431948891,0.189904608519268,3.98799677890463,2656.29071166326,2653.91690405677,2658.66451926975,0,0,0,0,0,0,3.67821488625757,0.262543121277888,15.9519871156185,2.53997413894521,2.53997413894521,2.53997413894521,"Haiku"
2025,"Ref","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"Ref","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"Ref","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"Ref","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96146615966292,5.60432763396882,6.31860468535701,0,0,0,0,0,0,305.442724099872,201.920627988583,429.665118604276,0,0,0,13.481979344952,12.472376205009,14.7800405248786,0,0,0,0,0,0,0,0,0,0,0,0,3.98346817120333,3.07688575982602,5.46696666254802,0,0,0,0,0,0,0.265564544746889,0.219777554273287,0.30219413712577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.55774119333,852.462188637513,1404.65329374915,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"Ref","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2025,"Ref","onshore wind",0,0,0,0.151670474346282,0.00630865057939473,0.630865057939473,0,0,0,1.89680094087135,1.89259517381842,1.90100670792428,0.0257603231991952,0.0094629758690921,0.0420576705292982,115.65859395557,115.65859395557,115.65859395557,42.1644748768266,1.05144176323246,277.580625493368,0.0560768940390643,0.0210288352646491,0.126173011587895,0,0,0,1137.53031000005,814.173414941419,1536.68213696423,11.0714714784851,5.02589162825113,18.9680094087135,73.6076679297684,18.757721056067,322.792621312364,0.282654391278498,0.0189259517381842,1.05144176323246,181.969521156764,155.613380958403,201.456241835338,0,0,0,0,0,0,16.6127798590728,16.4024915064263,16.8230682117193,2.11497510674208,1.58347129542808,2.50243139649324,2.58544062081692,0.130378778640824,6.51893893204122,5.25332656965188,2.33420071437605,9.2526875164456,0.792787089477271,0.792787089477271,0.792787089477271,0.386369799929153,0.0210288352646491,1.57716264484868,0,0,0,0,0,0,0,0,0,2572.64010593089,1135.55710429105,4289.88239398842,0,0,0,0,0,0,141.313772978442,141.313772978442,141.313772978442,0,0,0,"Haiku"
2025,"Ref","utility-scale solar pv",1731.85963991099,1459.4629895515,1913.15373162182,0,0,0,15.7698529020827,15.7698529020827,15.7698529020827,0,0,0,0,0,0,0,0,0,597.539404612582,299.353897463625,1052.234552392,0,0,0,0,0,0,210.588119444305,132.472230531014,287.301028954408,0,0,0,71.4475957227494,6.83269189864935,205.800679987318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031157075057841,0.0273307675945974,0.0355299978729766,0,0,0,0,0,0,0,0,0,126.638022675154,0.10932307037839,245.976908351377,0.919169016447787,0.10932307037839,2.29578447794618,1529.15644691772,1527.78990853799,1530.52298529745,0,0,0,0,0,0,2.11745121939143,0.151139144798124,9.18313791178473,1.46219606631096,1.46219606631096,1.46219606631096,"Haiku"
2030,"IRA","Biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2030,"IRA","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614408084585908,0.0396894392829402,0.0971223925982538,0,0,0,0,0,0,3.22130384360538,1.11145994478226,6.79436507065957,0,0,0,0.091635911285612,0.084826448663539,0.100390934656849,0,0,0,0,0,0,0,0,0,0,0,0,0.0225685046902994,0.0174322243125071,0.0309733271266867,0,0,0,0,0,0,0.00150456697935329,0.00124515887946479,0.00171209345926409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7923939016163,9.59519432515569,14.8120987403933,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2030,"IRA","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15999999999031e-05,4.15999999999031e-05,4.15999999999031e-05,0,0,0,0,0,0,0.805767799998123,0.475695199998892,1.34822399999686,0,0,0,0.0014725333333299,0.000839999999998043,0.00237599999999446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668599999998442,0.0198399999999538,0.14159999999967,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2030,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564720800000011,0.053088960000001,0.0598552000000012,0,0,0,0,0,0,2.89341338000006,1.91276400000004,4.07015360000008,0,0,0,0.127712780000002,0.118148960000002,0.140009120000003,0,0,0,0,0,0,0,0,0,0,0,0,0.0377348000000007,0.0291468800000006,0.051787760000001,0,0,0,0,0,0,0.00251565333333338,0.00208192000000004,0.00286264000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6906592000002,8.07524720000016,13.3060712000003,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2030,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haiku"
2030,"IRA","onshore wind",0,0,0,0.133671896161493,0.00556000954571202,0.556000954571202,0,0,0,1.67170953674408,1.66800286371361,1.67541620977456,0.0227033723116574,0.00834001431856803,0.0370667303047468,101.933508338054,101.933508338054,101.933508338054,37.1608602909154,0.92666825761867,244.640420011329,0.0494223070729957,0.0185333651523734,0.11120019091424,0,0,0,1002.54076565829,717.556298604441,1354.32565850969,9.75763141907307,4.42947427141724,16.7170953674408,64.8727221735552,16.5317617159171,284.487155088932,0.249112087262987,0.0166800286371361,0.92666825761867,160.375386451871,137.146902127563,177.549638159737,0,0,0,0,0,0,14.641358470375,14.4560248188513,14.8266921218987,1.86399320019995,1.39556239597372,2.20547045313243,2.27862905873491,0.114906863944715,5.74534319723575,4.62991974375753,2.05720353191345,8.1546806670443,0.698707866244477,0.698707866244477,0.698707866244477,0.340519695732941,0.0185333651523734,1.390002386428,0,0,0,0,0,0,0,0,0,2267.3475676996,1000.80171822816,3780.80649108417,0,0,0,0,0,0,124.544213823949,124.544213823949,124.544213823949,0,0,0,"Haiku"
2030,"IRA","utility-scale solar pv",2185.36845024821,1841.64137680044,2414.13663625525,0,0,0,19.8993834159897,19.8993834159897,19.8993834159897,0,0,0,0,0,0,0,0,0,754.012468751538,377.743408241483,1327.77514994039,0,0,0,0,0,0,265.733216263611,167.16171822756,362.534347433075,0,0,0,90.1570300157871,8.62191655805447,259.692126728601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393159395047284,0.0344876662322179,0.0448339661018833,0,0,0,0,0,0,0,0,0,159.799751075856,0.137950664928872,310.388996089961,1.15986476195837,0.137950664928872,2.8969639635063,1929.58492569259,1927.86054238098,1931.3093090042,0,0,0,0,0,0,2.67193194134108,0.190716794264165,11.5878558540252,1.84509014342366,1.84509014342366,1.84509014342366,"Haiku"
