"row_id","year","scenario","Material","Gas","Nuclear New","offshore wind","onshore wind","utility-scale solar pv","total_demand"
61,2030,"IRA","Dysprosium",0,0,128.43437807641,390.564730877759,0,518.999108954169
9,2035,"REF","Praseodymium",0,0,245.345166159439,137.929518035195,0,383.274684194633
9,2025,"REF","Praseodymium",0,0,40.7141313792867,535.541057853198,0,576.255189232485
9,2025,"IRA","Praseodymium",0,0,40.7637024288805,535.544263413465,0,576.307965842346
9,2035,"IRA","Praseodymium",0,0,245.276325534051,478.805376738688,0,724.081702272739
9,2030,"REF","Praseodymium",0,0,90.7512420678604,289.457422336436,0,380.208664404297
9,2030,"IRA","Praseodymium",0,0,252.562896079931,1110.50440525972,0,1363.06730133965
31,2035,"REF","Dysprosium",0,0,127.269750069878,82.15957336619,0,209.429323436068
31,2025,"REF","Dysprosium",0,0,21.1199487076369,319.002237230102,0,340.122185937739
31,2025,"IRA","Dysprosium",0,0,21.1456630723878,319.004146665209,0,340.149809737596
31,2035,"IRA","Dysprosium",0,0,127.234039852616,285.206865351699,0,412.440905204315
31,2030,"REF","Dysprosium",0,0,47.0760768484097,172.419208488573,0,219.495285336983
31,2030,"IRA","Dysprosium",0,0,131.013857595746,661.486891690092,0,792.500749285838
3,2035,"REF","Dysprosium",0,0,138.7260161487,234.971237512677,0,373.697253661377
3,2025,"REF","Dysprosium",0,0,23.0210740876499,912.326432334122,0,935.347506421772
3,2025,"IRA","Dysprosium",0,0,23.0491031470119,912.331893199015,0,935.380996346027
3,2035,"IRA","Dysprosium",0,0,138.687091453917,815.673783992384,0,954.360875446301
3,2030,"REF","Dysprosium",0,0,51.3136593220638,493.108144670434,0,544.421803992497
3,2030,"IRA","Dysprosium",0,0,142.807151853067,1891.8111081964,0,2034.61826004946
87,2035,"REF","Chromium",0,0,2758.93896954988,3302.68022453858,0,6061.61919408846
87,2025,"REF","Chromium",0,0,457.835813242357,12823.3672269406,0,13281.203040183
87,2025,"IRA","Chromium",0,0,458.393246276912,12823.4439831031,0,13281.83722938
87,2035,"IRA","Chromium",0,0,2758.16484757698,11464.8486537458,0,14223.0135013228
87,2030,"REF","Chromium",0,0,1020.50976669076,6930.96965910174,0,7951.4794257925
87,2030,"IRA","Chromium",0,0,2840.10330085116,26590.6891487754,0,29430.7924496265
16,2035,"REF","Dysprosium",0,0,103.107623688981,46.0541959631675,0,149.161819652149
16,2025,"REF","Dysprosium",0,0,17.1103323647762,178.815333918588,0,195.925666283364
16,2025,"IRA","Dysprosium",0,0,17.1311648645861,178.816404244235,0,195.947569108821
16,2035,"IRA","Dysprosium",0,0,103.078693046458,159.871483368159,0,262.950176414617
16,2030,"REF","Dysprosium",0,0,38.1386968527426,96.6488467528324,0,134.787543605575
16,2030,"IRA","Dysprosium",0,0,106.140913450424,370.793635955011,0,476.934549405434
9,2035,"REF","Fiberglass",0,0,64344.3968165105,61207.3666299057,0,125551.763446416
9,2025,"REF","Fiberglass",0,0,10677.7168937819,237650.782372952,0,248328.499266734
9,2025,"IRA","Fiberglass",0,0,10690.7174323114,237652.204866885,0,248342.922299196
9,2035,"IRA","Fiberglass",0,0,64326.3426254035,212473.853718078,0,276800.196343482
9,2030,"REF","Fiberglass",0,0,23800.4849356229,128449.129853212,0,152249.614788835
9,2030,"IRA","Fiberglass",0,0,66237.3237707622,492795.532421954,0,559032.856192716
13,2035,"REF","Dysprosium",0,0,177.630910841091,121.916303491672,0,299.547214332763
13,2025,"REF","Dysprosium",0,0,29.477198814289,473.366303830783,0,502.843502645072
13,2025,"IRA","Dysprosium",0,0,29.5130884583709,473.369137234857,0,502.882225693228
13,2035,"IRA","Dysprosium",0,0,177.581069944766,423.217469729888,0,600.798539674654
13,2030,"REF","Dysprosium",0,0,65.7042730485204,255.852260286165,0,321.556533334685
13,2030,"IRA","Dysprosium",0,0,182.856577032325,981.578084438288,0,1164.43466147061
26,2035,"REF","Chromium",0,0,2583.7103667831,3968.03365303316,0,6551.74401981626
26,2025,"REF","Chromium",0,0,428.757268650941,15406.7452015618,0,15835.5024702128
26,2025,"IRA","Chromium",0,0,429.279297418545,15406.8374209156,0,15836.1167183341
26,2035,"IRA","Chromium",0,0,2582.98541165049,13774.5413397844,0,16357.5267514349
26,2030,"REF","Chromium",0,0,955.694088453321,8327.27330097779,0,9282.96738943111
26,2030,"IRA","Chromium",0,0,2659.71970461574,31947.6129162415,0,34607.3326208573
52,2035,"REF","Dysprosium",0,0,85.6470601157874,73.8005600859083,0,159.447620201696
52,2025,"REF","Dysprosium",0,0,14.2128158153227,286.546567997729,0,300.759383813052
52,2025,"IRA","Dysprosium",0,0,14.2301204752474,286.548283164623,0,300.778403639871
52,2035,"IRA","Dysprosium",0,0,85.6230286776579,256.189577683024,0,341.812606360682
52,2030,"REF","Dysprosium",0,0,31.6801720883197,154.877071954978,0,186.557244043298
52,2030,"IRA","Dysprosium",0,0,88.1666832168931,594.186424004787,0,682.35310722168
23,2035,"REF","Dysprosium",0,0,112.689366846588,62.7040753831393,0,175.393442229728
23,2025,"REF","Dysprosium",0,0,18.700387534267,243.462076434028,0,262.162463968295
23,2025,"IRA","Dysprosium",0,0,18.7231559885231,243.463533712321,0,262.186689700844
23,2035,"IRA","Dysprosium",0,0,112.657747693011,217.669494279059,0,330.32724197207
23,2030,"REF","Dysprosium",0,0,41.6829080811105,131.590106954204,0,173.273015035315
23,2030,"IRA","Dysprosium",0,0,116.004538804292,504.845901969629,0,620.850440773921
45,2035,"REF","Fiberglass",0,0,70650.6585603111,60307.5112343643,0,130958.169794675
45,2025,"REF","Fiberglass",0,0,11724.2179240179,234156.900009642,0,245881.117933659
45,2025,"IRA","Fiberglass",0,0,11738.4926185397,234158.301590424,0,245896.794208964
45,2035,"IRA","Fiberglass",0,0,70630.8349151363,209350.116262818,0,279980.951177954
45,2030,"REF","Fiberglass",0,0,26133.1214208391,126560.702872684,0,152693.824293523
45,2030,"IRA","Fiberglass",0,0,72729.1073847802,485550.575757997,0,558279.683142778
16,2035,"REF","Fiberglass",0,0,62821.8435412961,59159.1778820217,0,121981.021423318
16,2025,"REF","Fiberglass",0,0,10425.0547563964,229698.248467593,0,240123.303223989
16,2025,"IRA","Fiberglass",0,0,10437.7476688776,229699.623360456,0,240137.371029334
16,2035,"IRA","Fiberglass",0,0,62804.2165586045,205363.818106903,0,268168.034665507
16,2030,"REF","Fiberglass",0,0,23237.3044866125,124150.822689769,0,147388.127176381
16,2030,"IRA","Fiberglass",0,0,64669.9789942434,476305.062073553,0,540975.041067797
87,2035,"REF","Fiberglass",0,0,68885.1334838024,61521.2686961177,0,130406.40217992
87,2025,"REF","Fiberglass",0,0,11431.2355064565,238869.574746015,0,250300.810252471
87,2025,"IRA","Fiberglass",0,0,11445.1534834097,238871.004535209,0,250316.158018619
87,2035,"IRA","Fiberglass",0,0,68865.8052217333,213563.526176974,0,282429.331398707
87,2030,"REF","Fiberglass",0,0,25480.0676187071,129107.881397089,0,154587.949015796
87,2030,"IRA","Fiberglass",0,0,70911.6428982983,495322.835006014,0,566234.477904312
71,2035,"REF","Fiberglass",0,0,68896.6208799264,59029.535392611,0,127926.156272537
71,2025,"REF","Fiberglass",0,0,11433.1417977534,229194.883583043,0,240628.025380797
71,2025,"IRA","Fiberglass",0,0,11447.062095691,229196.255462942,0,240643.317558633
71,2035,"IRA","Fiberglass",0,0,68877.2893946451,204913.780131944,0,273791.069526589
71,2030,"REF","Fiberglass",0,0,25484.316715939,123878.756337731,0,149363.07305367
71,2030,"IRA","Fiberglass",0,0,70923.4682384055,475261.278569846,0,546184.746808251
30,2035,"REF","Dysprosium",0,0,119.095502637756,69.824759537086,0,188.920262174842
30,2025,"REF","Dysprosium",0,0,19.7634622967249,271.109666150611,0,290.873128447336
30,2025,"IRA","Dysprosium",0,0,19.7875250861414,271.111288917644,0,290.898814003786
30,2035,"IRA","Dysprosium",0,0,119.062086006767,242.388074518697,0,361.450160525465
30,2030,"REF","Dysprosium",0,0,44.0524871887992,146.533499128948,0,190.585986317747
30,2030,"IRA","Dysprosium",0,0,122.599134627905,562.17627790412,0,684.775412532025
43,2035,"REF","Dysprosium",0,0,101.890758652379,24.5993444652635,0,126.490103117643
43,2025,"REF","Dysprosium",0,0,16.9083980705465,95.5122525264021,0,112.420650596949
43,2025,"IRA","Dysprosium",0,0,16.9289847074441,95.5128242291263,0,112.44180893657
43,2035,"IRA","Dysprosium",0,0,101.862169446174,85.3936021962308,0,187.255771642405
43,2030,"REF","Dysprosium",0,0,37.6885880724098,51.6239231566398,0,89.3125112290496
43,2030,"IRA","Dysprosium",0,0,104.888249855728,198.055360334153,0,302.943610189881
17,2035,"REF","Chromium",0,0,2527.05253106961,4910.45969050925,0,7437.51222157886
17,2025,"REF","Chromium",0,0,419.35510840864,19065.9172500682,0,19485.2723584769
17,2025,"IRA","Chromium",0,0,419.865689677896,19066.0313719379,0,19485.8970616157
17,2035,"IRA","Chromium",0,0,2526.3434733802,17046.0575485698,0,19572.40102195
17,2030,"REF","Chromium",0,0,934.736801850272,10305.0385787551,0,11239.7753806054
17,2030,"IRA","Chromium",0,0,2601.39507039767,39535.3162676128,0,42136.7113380104
1,2035,"REF","Chromium",0,0,2870.55184895206,4911.41128225445,0,7781.96313120651
1,2025,"REF","Chromium",0,0,476.357561629475,19069.6120099509,0,19545.9695715803
1,2025,"IRA","Chromium",0,0,476.937545618127,19069.726153936,0,19546.6636995542
1,2035,"IRA","Chromium",0,0,2869.74640987379,17049.3608824069,0,19919.1072922807
1,2030,"REF","Chromium",0,0,1061.79449055581,10307.0355790898,0,11368.8300696456
1,2030,"IRA","Chromium",0,0,2954.99968337583,39542.9777663268,0,42497.9774497026
94,2035,"REF","Fiberglass",0,0,58829.3053952854,62698.3535384916,0,121527.658933777
94,2025,"REF","Fiberglass",0,0,9762.50767972868,243439.860139944,0,253202.367819672
94,2025,"IRA","Fiberglass",0,0,9774.39391519427,243441.317285258,0,253215.711200452
94,2035,"IRA","Fiberglass",0,0,58812.7986662639,217649.631598313,0,276462.430264577
94,2030,"REF","Fiberglass",0,0,21760.4961132275,131578.099151768,0,153338.595264995
94,2030,"IRA","Fiberglass",0,0,60559.9856626007,504799.833993912,0,565359.819656512
46,2035,"REF","Terbium",0,0,49.4350315658886,48.3745670346774,0,97.809598600566
46,2025,"REF","Terbium",0,0,8.20356235836663,187.824674311783,0,196.028236670149
46,2025,"IRA","Terbium",0,0,8.21355051684466,187.825798564171,0,196.039349081015
46,2035,"IRA","Terbium",0,0,49.4211607464945,167.926366477258,0,217.347527223752
46,2030,"REF","Terbium",0,0,18.2856283109032,101.518352851244,0,119.803981162147
46,2030,"IRA","Terbium",0,0,50.8893447363455,389.475512999571,0,440.364857735917
53,2035,"REF","Dysprosium",0,0,104.702131289734,31.8396221890032,0,136.541753478737
53,2025,"REF","Dysprosium",0,0,17.374935058844,123.624190033014,0,140.999125091858
53,2025,"IRA","Dysprosium",0,0,17.3960897227976,123.624930003901,0,141.021019726698
53,2035,"IRA","Dysprosium",0,0,104.672753249358,110.52733682092,0,215.200090070278
53,2030,"REF","Dysprosium",0,0,38.7284926393075,66.8182931273871,0,105.546785766695
53,2030,"IRA","Dysprosium",0,0,107.782329353461,256.348613453946,0,364.130942807408
18,2035,"REF","Lead",0,0,48692.0773056821,47154.5112864,5170.61342108894,101017.202013171
18,2025,"REF","Lead",0,0,8080.27182107032,183087.5451216,3853.68028783739,195021.497230508
18,2025,"IRA","Lead",0,0,8090.1098684903,183088.6410192,5448.11984396649,196626.870731657
18,2035,"IRA","Lead",0,0,48678.4149494776,163691.0928352,19125.145996753,231494.653781431
18,2030,"REF","Lead",0,0,18010.8153893006,98957.9568096,8104.12056729249,125072.892766193
18,2030,"IRA","Lead",0,0,50124.5337455687,379652.5447008,10453.4130034476,440230.491449816
66,2035,"REF","Dysprosium",0,0,179.191220593202,17.8032073915729,0,196.994427984775
66,2025,"REF","Dysprosium",0,0,29.7361265006758,69.1247867423855,0,98.8609132430612
66,2025,"IRA","Dysprosium",0,0,29.7723313993572,69.1252004990276,0,98.8975318983848
66,2035,"IRA","Dysprosium",0,0,179.140941894491,61.8016472739648,0,240.942589168456
66,2030,"REF","Dysprosium",0,0,66.2814193205716,37.3616220392415,0,103.643041359813
66,2030,"IRA","Dysprosium",0,0,184.462789031297,143.337992604668,0,327.800781635965
37,2035,"REF","Dysprosium",0,0,180.947674749942,268.604675006075,0,449.552349756018
37,2025,"REF","Dysprosium",0,0,30.0276036323375,1042.91549659706,0,1072.9431002294
37,2025,"IRA","Dysprosium",0,0,30.0641634158429,1042.92173912213,0,1072.98590253797
37,2035,"IRA","Dysprosium",0,0,180.896903213306,932.428130266071,0,1113.32503347938
37,2030,"REF","Dysprosium",0,0,66.9311178610182,563.6909195531,0,630.622037414118
37,2030,"IRA","Dysprosium",0,0,186.270915743561,2162.60216896786,0,2348.87308471142
43,2035,"REF","Fiberglass",0,0,74728.2027994127,64197.0943322583,0,138925.297131671
43,2025,"REF","Fiberglass",0,0,12400.8714503716,249259.044036002,0,261659.915486374
43,2025,"IRA","Fiberglass",0,0,12415.9699970641,249260.536012903,0,261676.506009967
43,2035,"IRA","Fiberglass",0,0,74707.2350489764,222852.32613836,0,297559.561187336
43,2030,"REF","Fiberglass",0,0,27641.3728776648,134723.340671451,0,162364.713549115
43,2030,"IRA","Fiberglass",0,0,76926.6075762137,516866.563998693,0,593793.171574907
34,2035,"REF","Dysprosium",0,0,132.646445378309,49.2151605510753,0,181.861605929385
34,2025,"REF","Dysprosium",0,0,22.0121915938555,191.088459666861,0,213.100651260717
34,2025,"IRA","Dysprosium",0,0,22.0389922992666,191.089603455119,0,213.128595754386
34,2035,"IRA","Dysprosium",0,0,132.60922653109,170.844383599599,0,303.45361013069
34,2030,"REF","Dysprosium",0,0,49.0648740401322,103.282413481305,0,152.347287521438
34,2030,"IRA","Dysprosium",0,0,136.54872816073,396.24333772839,0,532.79206588912
12,2035,"REF","Lead",0,0,42390.1578140497,47154.5112864,2219.46513546112,91764.1342359109
12,2025,"REF","Lead",0,0,7034.49137167165,183087.5451216,1654.17685398487,191776.213347257
12,2025,"IRA","Lead",0,0,7043.0561404347,183088.6410192,2338.5836578266,192470.280817461
12,2035,"IRA","Lead",0,0,42378.2636935343,163691.0928352,8209.39244408983,214278.748972824
12,2030,"REF","Lead",0,0,15679.7850689166,98957.9568096,3478.66134786208,118116.403226379
12,2030,"IRA","Lead",0,0,43637.2201270282,379652.5447008,4487.08573205258,427776.850559881
5,2035,"REF","Praseodymium",0,0,241.559551041664,268.038921868027,0,509.598472909691
5,2025,"REF","Praseodymium",0,0,40.0859224209886,1040.71883819971,0,1080.8047606207
5,2025,"IRA","Praseodymium",0,0,40.1347286015707,1040.72506757636,0,1080.85979617793
5,2035,"IRA","Praseodymium",0,0,241.491772610068,930.464187752076,0,1171.95596036214
5,2030,"REF","Praseodymium",0,0,89.3509728907384,562.503636023433,0,651.854608914171
5,2030,"IRA","Praseodymium",0,0,248.665913178023,2158.04715158621,0,2406.71306476424
31,2035,"REF","Chromium",0,0,2505.42092468846,3217.45107270219,0,5722.87199739065
31,2025,"REF","Chromium",0,0,415.76542258791,12492.4466902449,0,12908.2121128328
31,2025,"IRA","Chromium",0,0,416.271633274083,12492.5214656335,0,12908.7930989076
31,2035,"IRA","Chromium",0,0,2504.71793654317,11168.9861238432,0,13673.7040603863
31,2030,"REF","Chromium",0,0,926.735441245773,6752.10866582118,0,7678.84410706695
31,2030,"IRA","Chromium",0,0,2579.12709079976,25904.4883273767,0,28483.6154181765
37,2035,"REF","Fiberglass",0,0,72952.8598939524,61059.9917391525,0,134012.851633105
37,2025,"REF","Fiberglass",0,0,12106.2598000682,237078.567621395,0,249184.827421463
37,2025,"IRA","Fiberglass",0,0,12120.9996455374,237079.986690251,0,249200.986335789
37,2035,"IRA","Fiberglass",0,0,72932.3902813755,211962.259890346,0,284894.650171721
37,2030,"REF","Fiberglass",0,0,26984.6875380311,128139.850471959,0,155124.53800999
37,2030,"IRA","Fiberglass",0,0,75099.0364332525,491608.981002523,0,566708.017435775
21,2035,"REF","Fiberglass",0,0,68956.0641318237,59476.7044978008,0,128432.768629625
21,2025,"REF","Fiberglass",0,0,11443.0061876056,230931.113934922,0,242374.120122527
21,2025,"IRA","Fiberglass",0,0,11456.9384958242,230932.496207284,0,242389.434703108
21,2035,"IRA","Fiberglass",0,0,68936.7159675481,206466.072744332,0,275402.78871188
21,2030,"REF","Fiberglass",0,0,25506.3043060214,124817.18067489,0,150323.484980911
21,2030,"IRA","Fiberglass",0,0,70984.6602320632,478861.546795844,0,549846.207027908
25,2035,"REF","Chromium",0,0,2601.50026908571,4093.67133968903,0,6695.17160877474
25,2025,"REF","Chromium",0,0,431.709437755844,15894.5605769534,0,16326.2700147092
25,2025,"IRA","Chromium",0,0,432.235060904959,15894.6557161982,0,16326.8907771032
25,2035,"IRA","Chromium",0,0,2600.77032234059,14210.677133984,0,16811.4474563246
25,2030,"REF","Chromium",0,0,962.274433016452,8590.93521646743,0,9553.20964948388
25,2030,"IRA","Chromium",0,0,2678.03296228801,32959.1527699688,0,35637.1857322568
67,2035,"REF","Dysprosium",0,0,154.998688885332,54.2600357202655,0,209.258724605598
67,2025,"REF","Dysprosium",0,0,25.721464505209,210.676273960217,0,236.397738465426
67,2025,"IRA","Dysprosium",0,0,25.7527813956697,210.677534994237,0,236.430316389906
67,2035,"IRA","Dysprosium",0,0,154.955198292694,188.357047969001,0,343.312246261696
67,2030,"REF","Dysprosium",0,0,57.332792634246,113.869534956712,0,171.202327590958
67,2030,"IRA","Dysprosium",0,0,159.558545074542,436.860866007881,0,596.419411082423
38,2035,"REF","Chromium",0,0,2660.48000952535,4329.66081263677,0,6990.14082216212
38,2025,"REF","Chromium",0,0,441.49690957999,16810.8405276482,0,17252.3374372282
38,2025,"IRA","Chromium",0,0,442.034449359394,16810.9411514224,0,17252.9756007817
38,2035,"IRA","Chromium",0,0,2659.73351384112,15029.8855971955,0,17689.6191110366
38,2030,"REF","Chromium",0,0,984.090573866194,9086.18021921265,0,10070.2707930788
38,2030,"IRA","Chromium",0,0,2738.74780859478,34859.1619415843,0,37597.9097501791
64,2035,"REF","Dysprosium",0,0,179.288483099485,50.8300944573432,0,230.118577556828
64,2025,"REF","Dysprosium",0,0,29.7522668572235,197.358788345201,0,227.111055202425
64,2025,"IRA","Dysprosium",0,0,29.7884914074212,197.35996966544,0,227.148461072861
64,2035,"IRA","Dysprosium",0,0,179.238177110194,176.450428254967,0,355.688605365161
64,2030,"REF","Dysprosium",0,0,66.3173959545927,106.671496633417,0,172.98889258801
64,2030,"IRA","Dysprosium",0,0,184.562912871726,409.245567002157,0,593.808479873883
15,2035,"REF","Fiberglass",0,0,75033.5818616668,61166.6835539589,0,136200.265415626
15,2025,"REF","Fiberglass",0,0,12451.5479868436,237492.821569205,0,249944.369556049
15,2025,"IRA","Fiberglass",0,0,12466.708234204,237494.24311764,0,249960.951351844
15,2035,"IRA","Fiberglass",0,0,75012.5284258838,212332.627417986,0,287345.15584387
15,2030,"REF","Fiberglass",0,0,27754.3301844456,128363.752781908,0,156118.082966354
15,2030,"IRA","Fiberglass",0,0,77240.9704861189,492467.982991622,0,569708.953477741
19,2035,"REF","Dysprosium",0,0,108.913662673945,182.100098505825,0,291.01376117977
19,2025,"REF","Dysprosium",0,0,18.0738232609998,707.042848972307,0,725.116672233307
19,2025,"IRA","Dysprosium",0,0,18.0958288487126,707.047081081928,0,725.142909930641
19,2035,"IRA","Dysprosium",0,0,108.883102933278,632.138120333212,0,741.02122326649
19,2030,"REF","Dysprosium",0,0,40.2863048844308,382.153333612443,0,422.439638496874
19,2030,"IRA","Dysprosium",0,0,112.117758414398,1466.13259054054,0,1578.25034895494
6,2035,"REF","Praseodymium",0,0,247.257371165676,265.182965570227,0,512.440336735903
6,2025,"REF","Praseodymium",0,0,41.0314547937512,1029.62997282344,0,1070.66142761719
6,2025,"IRA","Praseodymium",0,0,41.0814121970306,1029.63613582604,0,1070.71754802307
6,2035,"IRA","Praseodymium",0,0,247.187994000725,920.550086328415,0,1167.73808032914
6,2030,"REF","Praseodymium",0,0,91.4585516192197,556.510156454717,0,647.968708073937
6,2030,"IRA","Praseodymium",0,0,254.531355625451,2135.05314642245,0,2389.5845020479
12,2035,"REF","Fiberglass",0,0,62365.9712827955,59397.6832967313,0,121763.654579527
12,2025,"REF","Fiberglass",0,0,10349.4044254145,230624.297104004,0,240973.701529418
12,2025,"IRA","Fiberglass",0,0,10362.0052306548,230625.677539868,0,240987.682770523
12,2035,"IRA","Fiberglass",0,0,62348.4722118613,206191.760352848,0,268540.23256471
12,2030,"REF","Fiberglass",0,0,23068.6809333923,124651.347621187,0,147720.028554579
12,2030,"IRA","Fiberglass",0,0,64200.6955775301,478225.327709846,0,542426.023287376
58,2035,"REF","Dysprosium",0,0,162.012520252497,48.7055877663812,0,210.718108018879
58,2025,"REF","Dysprosium",0,0,26.8853841219067,189.109933590241,0,215.995317712147
58,2025,"IRA","Dysprosium",0,0,26.9181181300877,189.111065535738,0,216.029183665826
58,2035,"IRA","Dysprosium",0,0,161.967061671066,169.07546428032,0,331.042525951386
58,2030,"REF","Dysprosium",0,0,59.9271535429551,102.213029444795,0,162.14018298775
58,2030,"IRA","Dysprosium",0,0,166.778714073332,392.140642161376,0,558.919356234709
29,2035,"REF","Chromium",0,0,2946.6113825908,3848.55189338995,0,6795.16327598075
29,2025,"REF","Chromium",0,0,488.979362554637,14942.8315385187,0,15431.8109010733
29,2025,"IRA","Chromium",0,0,489.57471408027,14942.9209810485,0,15432.4956951288
29,2035,"IRA","Chromium",0,0,2945.78460220818,13359.7750899323,0,16305.5596921405
29,2030,"REF","Chromium",0,0,1089.92831221151,8076.53014856773,0,9166.45846077925
29,2030,"IRA","Chromium",0,0,3033.29678778182,30985.6359418994,0,34018.9327296812
3,2035,"REF","Praseodymium",0,0,244.223730581826,17.4906934228855,0,261.714424004711
3,2025,"REF","Praseodymium",0,0,40.5280332541227,67.9113839568987,0,108.439417211021
3,2025,"IRA","Praseodymium",0,0,40.5773777219602,67.9117904505389,0,108.489168172499
3,2035,"IRA","Praseodymium",0,0,244.155204616506,60.7167934250933,0,304.871998041599
3,2030,"REF","Praseodymium",0,0,90.336431891811,36.7057835420947,0,127.042215433906
3,2030,"IRA","Praseodymium",0,0,251.408469352547,140.821865934495,0,392.230335287042
35,2035,"REF","Fiberglass",0,0,73236.9448362432,56710.3408018729,0,129947.285638116
35,2025,"REF","Fiberglass",0,0,12153.402655354,220190.111129808,0,232343.513785162
35,2025,"IRA","Fiberglass",0,0,12168.1998990959,220191.429110309,0,232359.629009405
35,2035,"IRA","Fiberglass",0,0,73216.3955131695,196862.981031309,0,270079.376544479
35,2030,"REF","Fiberglass",0,0,27089.7683177719,119011.719189379,0,146101.487507151
35,2030,"IRA","Fiberglass",0,0,75391.4787783812,456588.873660753,0,531980.352439135
10,2035,"REF","Dysprosium",0,0,151.710444632082,80.9388655204288,0,232.649310152511
10,2025,"REF","Dysprosium",0,0,25.1757924195116,314.262576131005,0,339.438368550517
10,2025,"IRA","Dysprosium",0,0,25.2064449328358,314.264457196168,0,339.470902129004
10,2035,"IRA","Dysprosium",0,0,151.667876677515,280.969328033339,0,432.637204710854
10,2030,"REF","Dysprosium",0,0,56.1164970174374,169.857443962073,0,225.97394097951
10,2030,"IRA","Dysprosium",0,0,156.173565029411,651.658673194418,0,807.832238223829
19,2035,"REF","Fiberglass",0,0,64621.2099858577,60392.1467856184,0,125013.356771476
19,2025,"REF","Fiberglass",0,0,10723.6530249914,234485.51576424,0,245209.168789232
19,2025,"IRA","Fiberglass",0,0,10736.7094925598,234486.919312001,0,245223.628804561
19,2035,"IRA","Fiberglass",0,0,64603.0781246177,209643.918181225,0,274246.996305843
19,2030,"REF","Fiberglass",0,0,23902.8759439,126738.318142084,0,150641.194085984
19,2030,"IRA","Fiberglass",0,0,66522.2804170161,486231.997355405,0,552754.277772421
74,2035,"REF","Fiberglass",0,0,63407.0523865944,64223.9871374296,0,127631.039524024
74,2025,"REF","Fiberglass",0,0,10522.168020068,249363.461143633,0,259885.629163701
74,2025,"IRA","Fiberglass",0,0,10534.9791717514,249364.953745537,0,259899.932917289
74,2035,"IRA","Fiberglass",0,0,63389.2612020009,222945.681207638,0,286334.942409639
74,2030,"REF","Fiberglass",0,0,23453.7686232868,134779.777626898,0,158233.546250185
74,2030,"IRA","Fiberglass",0,0,65272.4039088801,517083.084574114,0,582355.488482994
36,2035,"REF","Chromium",0,0,2649.07483570991,3649.91024604059,0,6298.98508175049
36,2025,"REF","Chromium",0,0,439.604262773882,14171.5625638237,0,14611.1668265975
36,2025,"IRA","Chromium",0,0,440.139498181671,14171.6473898089,0,14611.7868879906
36,2035,"IRA","Chromium",0,0,2648.33154016737,12670.2150149755,0,15318.5465551429
36,2030,"REF","Chromium",0,0,979.871890017827,7659.66289615162,0,8639.53478616945
36,2030,"IRA","Chromium",0,0,2727.00710966757,29386.3232814054,0,32113.330391073
10,2035,"REF","Praseodymium",0,0,255.05886514645,139.682268251724,0,394.741133398174
10,2025,"REF","Praseodymium",0,0,42.326084135181,542.346488035828,0,584.672572171009
10,2025,"IRA","Praseodymium",0,0,42.3776178003899,542.349734331005,0,584.727352131395
10,2035,"IRA","Praseodymium",0,0,254.98729898494,484.889833783914,0,739.877132768854
10,2030,"REF","Praseodymium",0,0,94.3442627168662,293.135725334252,0,387.479988051118
10,2030,"IRA","Praseodymium",0,0,262.562359228979,1124.61622747517,0,1387.17858670415
33,2035,"REF","Chromium",0,0,2697.90301340978,4367.12778122447,0,7065.03079463426
33,2025,"REF","Chromium",0,0,447.707119956697,16956.3141019624,0,17404.0212219191
33,2025,"IRA","Chromium",0,0,448.252220910469,16956.4155964901,0,17404.6678174006
33,2035,"IRA","Chromium",0,0,2697.14601732307,15159.9475757004,0,17857.0935930235
33,2030,"REF","Chromium",0,0,997.933047869597,9164.80800175437,0,10162.741049624
33,2030,"IRA","Chromium",0,0,2777.27174770072,35160.8177021573,0,37938.089449858
4,2035,"REF","Dysprosium",0,0,134.602063586571,33.5486175446003,0,168.150681131171
4,2025,"REF","Dysprosium",0,0,22.3367192701299,130.259732545162,0,152.596451815292
4,2025,"IRA","Dysprosium",0,0,22.3639151006975,130.260512234071,0,152.624427334769
4,2035,"IRA","Dysprosium",0,0,134.564296018614,116.459904241859,0,251.024200260473
4,2030,"REF","Dysprosium",0,0,49.7882417925457,70.4047726385375,0,120.193014431083
4,2030,"IRA","Dysprosium",0,0,138.561878067193,270.108154544163,0,408.670032611356
88,2035,"REF","Chromium",0,0,2854.59816687513,4793.07611301437,0,7647.6742798895
88,2025,"REF","Chromium",0,0,473.710106543112,18610.1502310741,0,19083.8603376172
88,2025,"IRA","Chromium",0,0,474.286867151505,18610.2616248827,0,19084.5484920342
88,2035,"IRA","Chromium",0,0,2853.79720419014,16638.5748802766,0,19492.3720844668
88,2030,"REF","Chromium",0,0,1055.89334937296,10058.698649128,0,11114.5919985009
88,2030,"IRA","Chromium",0,0,2938.57666509689,38590.2322727571,0,41528.808937854
17,2035,"REF","Dysprosium",0,0,184.953147587343,236.498536790501,0,421.451684377843
17,2025,"REF","Dysprosium",0,0,30.6922971736486,918.256500694801,0,948.94879786845
17,2025,"IRA","Dysprosium",0,0,30.7296662475745,918.261997054997,0,948.991663302571
17,2035,"IRA","Dysprosium",0,0,184.901252167732,820.975615801327,0,1005.87686796906
17,2030,"REF","Dysprosium",0,0,68.4127106747398,496.313318721592,0,564.726029396332
17,2030,"IRA","Dysprosium",0,0,190.394224288087,1904.10776956616,0,2094.50199385425
