"technology","row_id","Material_Technology","Intensity_Distribution_Value","year","scenario","capacity_new","material_demand"
"Nuclear New",50,"Cement.Nuclear.New",45150.8202226532,2030,"IRA",0.0363637333109848,1641.85238534878
"Nuclear New",50,"Cement.Nuclear.New",45150.8202226532,2025,"IRA",0.150795454447509,6808.53845415278
"Nuclear New",50,"Cement.Nuclear.New",45150.8202226532,2025,"Ref",0.15079545450514,6808.53845675486
"Nuclear New",100,"Cement.Nuclear.New",46088.4062477099,2035,"IRA",1.0733023603884e-07,0.00494667952122066
"Nuclear New",100,"Cement.Nuclear.New",46088.4062477099,2035,"Ref",0.00149909842828652,69.0910573681726
"Nuclear New",100,"Cement.Nuclear.New",46088.4062477099,2030,"Ref",0.031101957069361,1433.43963251154
"Nuclear New",100,"Cement.Nuclear.New",46088.4062477099,2030,"IRA",0.0363637333109848,1675.94651352005
"Nuclear New",100,"Cement.Nuclear.New",46088.4062477099,2025,"IRA",0.150795454447509,6949.92216488483
"Nuclear New",100,"Cement.Nuclear.New",46088.4062477099,2025,"Ref",0.15079545450514,6949.92216754095
"Nuclear New",71,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",71,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",71,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",71,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",71,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",71,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",46,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",46,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",46,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",46,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",46,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",46,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",75,"Steel.Nuclear.New",28912.7461549609,2035,"IRA",1.0733023603884e-07,0.00310321186934301
"Nuclear New",75,"Steel.Nuclear.New",28912.7461549609,2035,"Ref",0.00149909842828652,43.343052318349
"Nuclear New",75,"Steel.Nuclear.New",28912.7461549609,2030,"Ref",0.031101957069361,899.242989668925
"Nuclear New",75,"Steel.Nuclear.New",28912.7461549609,2030,"IRA",0.0363637333109848,1051.3753904672
"Nuclear New",75,"Steel.Nuclear.New",28912.7461549609,2025,"IRA",0.150795454447509,4359.91069576279
"Nuclear New",75,"Steel.Nuclear.New",28912.7461549609,2025,"Ref",0.15079545450514,4359.91069742906
"Nuclear New",93,"Cement.Nuclear.New",29659.36357946,2035,"IRA",1.0733023603884e-07,0.00318334649374522
"Nuclear New",93,"Cement.Nuclear.New",29659.36357946,2035,"Ref",0.00149909842828652,44.4623053259469
"Nuclear New",93,"Cement.Nuclear.New",29659.36357946,2030,"Ref",0.031101957069361,922.464252752934
"Nuclear New",93,"Cement.Nuclear.New",29659.36357946,2030,"IRA",0.0363637333109848,1078.52518737702
"Nuclear New",93,"Cement.Nuclear.New",29659.36357946,2025,"IRA",0.150795454447509,4472.49720958857
"Nuclear New",93,"Cement.Nuclear.New",29659.36357946,2025,"Ref",0.15079545450514,4472.49721129787
"Nuclear New",50,"Steel.Nuclear.New",26136.196897915,2035,"IRA",1.0733023603884e-07,0.00280520418221082
"Nuclear New",50,"Steel.Nuclear.New",26136.196897915,2035,"Ref",0.00149909842828652,39.1807316910515
"Nuclear New",50,"Steel.Nuclear.New",26136.196897915,2030,"Ref",0.031101957069361,812.88687387532
"Nuclear New",50,"Steel.Nuclear.New",26136.196897915,2030,"IRA",0.0363637333109848,950.409693759171
"Nuclear New",50,"Steel.Nuclear.New",26136.196897915,2025,"IRA",0.150795454447509,3941.21968875067
"Nuclear New",50,"Steel.Nuclear.New",26136.196897915,2025,"Ref",0.15079545450514,3941.21969025693
"Nuclear New",39,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",39,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",39,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",39,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",39,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",39,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",70,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",70,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",70,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",70,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",70,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",70,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",86,"Cement.Nuclear.New",36617.9053108799,2035,"IRA",1.0733023603884e-07,0.00393020842026464
"Nuclear New",86,"Cement.Nuclear.New",36617.9053108799,2035,"Ref",0.00149909842828652,54.8938442986847
"Nuclear New",86,"Cement.Nuclear.New",36617.9053108799,2030,"Ref",0.031101957069361,1138.88851894891
"Nuclear New",86,"Cement.Nuclear.New",36617.9053108799,2030,"IRA",0.0363637333109848,1331.56374313173
"Nuclear New",86,"Cement.Nuclear.New",36617.9053108799,2025,"IRA",0.150795454447509,5521.81367227
"Nuclear New",86,"Cement.Nuclear.New",36617.9053108799,2025,"Ref",0.15079545450514,5521.81367438032
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2035,"IRA",1.0733023603884e-07,0.00331779381088129
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2035,"Ref",0.00149909842828652,46.3401523264239
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2030,"Ref",0.031101957069361,961.424147373343
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2030,"IRA",0.0363637333109848,1124.07625075998
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2025,"IRA",0.150795454447509,4661.39127183069
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2025,"Ref",0.15079545450514,4661.39127361218
"Nuclear New",11,"Cement.Nuclear.New",26231.0518453977,2035,"IRA",1.0733023603884e-07,0.00281538498611358
"Nuclear New",11,"Cement.Nuclear.New",26231.0518453977,2035,"Ref",0.00149909842828652,39.3229285937379
"Nuclear New",11,"Cement.Nuclear.New",26231.0518453977,2030,"Ref",0.031101957069361,815.837048379742
"Nuclear New",11,"Cement.Nuclear.New",26231.0518453977,2030,"IRA",0.0363637333109848,953.858973772657
"Nuclear New",11,"Cement.Nuclear.New",26231.0518453977,2025,"IRA",0.150795454447509,3955.52338366291
"Nuclear New",11,"Cement.Nuclear.New",26231.0518453977,2025,"Ref",0.15079545450514,3955.52338517464
"Nuclear New",7,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",7,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",7,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",7,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",7,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",7,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",79,"Cement.Nuclear.New",32319.0247922948,2035,"IRA",1.0733023603884e-07,0.00346880855950212
"Nuclear New",79,"Cement.Nuclear.New",32319.0247922948,2035,"Ref",0.00149909842828652,48.4493992698821
"Nuclear New",79,"Cement.Nuclear.New",32319.0247922948,2030,"Ref",0.031101957069361,1005.18492161357
"Nuclear New",79,"Cement.Nuclear.New",32319.0247922948,2030,"IRA",0.0363637333109848,1175.24039841811
"Nuclear New",79,"Cement.Nuclear.New",32319.0247922948,2025,"IRA",0.150795454447509,4873.5620308544
"Nuclear New",79,"Cement.Nuclear.New",32319.0247922948,2025,"Ref",0.15079545450514,4873.56203271698
"Nuclear New",69,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",69,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",69,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",69,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",69,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",69,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",4,"Cement.Nuclear.New",39782.709668909,2035,"IRA",1.0733023603884e-07,0.00426988761902864
"Nuclear New",4,"Cement.Nuclear.New",39782.709668909,2035,"Ref",0.00149909842828652,59.6381975376404
"Nuclear New",4,"Cement.Nuclear.New",39782.709668909,2030,"Ref",0.031101957069361,1237.32012822526
"Nuclear New",4,"Cement.Nuclear.New",39782.709668909,2030,"IRA",0.0363637333109848,1446.64784478854
"Nuclear New",4,"Cement.Nuclear.New",39782.709668909,2025,"IRA",0.150795454447509,5999.05178367644
"Nuclear New",4,"Cement.Nuclear.New",39782.709668909,2025,"Ref",0.15079545450514,5999.05178596915
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2035,"IRA",1.0733023603884e-07,0.000127934416728191
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2035,"Ref",0.00149909842828652,1.78688028759745
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2030,"Ref",0.031101957069361,37.0725983993369
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2030,"IRA",0.0363637333109848,43.3444775945228
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2025,"IRA",0.150795454447509,179.743651202103
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2025,"Ref",0.15079545450514,179.743651270797
"Nuclear New",75,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",75,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",75,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",75,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",75,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",75,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2035,"IRA",1.0733023603884e-07,2.49761599081959e-05
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2035,"Ref",0.00149909842828652,0.348845986413932
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2030,"Ref",0.031101957069361,7.23754537296554
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2030,"IRA",0.0363637333109848,8.46198099951522
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2025,"IRA",0.150795454447509,35.0906838809815
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2025,"Ref",0.15079545450514,35.0906838943924
"Nuclear New",79,"Steel.Nuclear.New",38883.8130350894,2035,"IRA",1.0733023603884e-07,0.00417340883114627
"Nuclear New",79,"Steel.Nuclear.New",38883.8130350894,2035,"Ref",0.00149909842828652,58.2906630066895
"Nuclear New",79,"Steel.Nuclear.New",38883.8130350894,2030,"Ref",0.031101957069361,1209.36268371041
"Nuclear New",79,"Steel.Nuclear.New",38883.8130350894,2030,"IRA",0.0363637333109848,1413.96060732219
"Nuclear New",79,"Steel.Nuclear.New",38883.8130350894,2025,"IRA",0.150795454447509,5863.50225727829
"Nuclear New",79,"Steel.Nuclear.New",38883.8130350894,2025,"Ref",0.15079545450514,5863.5022595192
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2035,"IRA",1.0733023603884e-07,0.00364641248852099
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2035,"Ref",0.00149909842828652,50.9300215127453
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2030,"Ref",0.031101957069361,1056.65065931767
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2030,"IRA",0.0363637333109848,1235.41302216496
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2025,"IRA",0.150795454447509,5123.08971453872
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2025,"Ref",0.15079545450514,5123.08971649666
"Nuclear New",68,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",68,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",68,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",68,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",68,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",68,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",43,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",43,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",43,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",43,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",43,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",43,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",72,"Steel.Nuclear.New",26235.517793107,2035,"IRA",1.0733023603884e-07,0.00281586431733536
"Nuclear New",72,"Steel.Nuclear.New",26235.517793107,2035,"Ref",0.00149909842828652,39.3296234889298
"Nuclear New",72,"Steel.Nuclear.New",26235.517793107,2030,"Ref",0.031101957069361,815.975948093671
"Nuclear New",72,"Steel.Nuclear.New",26235.517793107,2030,"IRA",0.0363637333109848,954.02137230414
"Nuclear New",72,"Steel.Nuclear.New",26235.517793107,2025,"IRA",0.150795454447509,3956.19682827728
"Nuclear New",72,"Steel.Nuclear.New",26235.517793107,2025,"Ref",0.15079545450514,3956.19682978926
"Nuclear New",8,"Aluminum.Nuclear.New",30.7756077993757,2035,"IRA",1.0733023603884e-07,3.30315324934576e-06
"Nuclear New",8,"Aluminum.Nuclear.New",30.7756077993757,2035,"Ref",0.00149909842828652,0.0461356652816065
"Nuclear New",8,"Aluminum.Nuclear.New",30.7756077993757,2030,"Ref",0.031101957069361,0.957181632559675
"Nuclear New",8,"Aluminum.Nuclear.New",30.7756077993757,2030,"IRA",0.0363637333109848,1.11911599449996
"Nuclear New",8,"Aluminum.Nuclear.New",30.7756077993757,2025,"IRA",0.150795454447509,4.64082176400516
"Nuclear New",8,"Aluminum.Nuclear.New",30.7756077993757,2025,"Ref",0.15079545450514,4.64082176577879
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2035,"IRA",1.0733023603884e-07,0.00272429657330426
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2035,"Ref",0.00149909842828652,38.0506822862934
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2030,"Ref",0.031101957069361,789.441616772878
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2030,"IRA",0.0363637333109848,922.99800790354
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2025,"IRA",0.150795454447509,3827.54715709883
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2025,"Ref",0.15079545450514,3827.54715856164
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2035,"IRA",1.0733023603884e-07,0.00545487151390049
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2035,"Ref",0.00149909842828652,76.1890555242416
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2030,"Ref",0.031101957069361,1580.70256719475
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2030,"IRA",0.0363637333109848,1848.123141231
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2025,"IRA",0.150795454447509,7663.91521391725
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2025,"Ref",0.15079545450514,7663.91521684625
"Nuclear New",11,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",11,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",11,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",11,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",11,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",11,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",51,"Aluminum.Nuclear.New",29.2843566868477,2035,"IRA",1.0733023603884e-07,3.14309691544494e-06
"Nuclear New",51,"Aluminum.Nuclear.New",29.2843566868477,2035,"Ref",0.00149909842828652,0.0439001330826352
"Nuclear New",51,"Aluminum.Nuclear.New",29.2843566868477,2030,"Ref",0.031101957069361,0.910800804478191
"Nuclear New",51,"Aluminum.Nuclear.New",29.2843566868477,2030,"IRA",0.0363637333109848,1.06488853674428
"Nuclear New",51,"Aluminum.Nuclear.New",29.2843566868477,2025,"IRA",0.150795454447509,4.41594787479614
"Nuclear New",51,"Aluminum.Nuclear.New",29.2843566868477,2025,"Ref",0.15079545450514,4.41594787648383
"Nuclear New",18,"Nickel.Nuclear.New",100.80429680481,2035,"IRA",1.0733023603884e-07,1.08193489697895e-05
"Nuclear New",18,"Nickel.Nuclear.New",100.80429680481,2035,"Ref",0.00149909842828652,0.151115562904618
"Nuclear New",18,"Nickel.Nuclear.New",100.80429680481,2030,"Ref",0.031101957069361,3.13521091163032
"Nuclear New",18,"Nickel.Nuclear.New",100.80429680481,2030,"IRA",0.0363637333109848,3.66562056561146
"Nuclear New",18,"Nickel.Nuclear.New",100.80429680481,2025,"IRA",0.150795454447509,15.2008297469429
"Nuclear New",18,"Nickel.Nuclear.New",100.80429680481,2025,"Ref",0.15079545450514,15.2008297527523
"Nuclear New",1,"Aluminum.Nuclear.New",30.0518334494802,2035,"IRA",1.0733023603884e-07,3.22547037753262e-06
"Nuclear New",1,"Aluminum.Nuclear.New",30.0518334494802,2035,"Ref",0.00149909842828652,0.0450506562912441
"Nuclear New",1,"Aluminum.Nuclear.New",30.0518334494802,2030,"Ref",0.031101957069361,0.93467083380132
"Nuclear New",1,"Aluminum.Nuclear.New",30.0518334494802,2030,"IRA",0.0363637333109848,1.09279685706303
"Nuclear New",1,"Aluminum.Nuclear.New",30.0518334494802,2025,"IRA",0.150795454447509,4.53167988199522
"Nuclear New",1,"Aluminum.Nuclear.New",30.0518334494802,2025,"Ref",0.15079545450514,4.53167988372714
"Nuclear New",33,"Cement.Nuclear.New",23937.2365752946,2035,"IRA",1.0733023603884e-07,0.00256918925174392
"Nuclear New",33,"Cement.Nuclear.New",23937.2365752946,2035,"Ref",0.00149909842828652,35.8842737275467
"Nuclear New",33,"Cement.Nuclear.New",23937.2365752946,2030,"Ref",0.031101957069361,744.494904323951
"Nuclear New",33,"Cement.Nuclear.New",23937.2365752946,2030,"IRA",0.0363637333109848,870.447287025964
"Nuclear New",33,"Cement.Nuclear.New",23937.2365752946,2025,"IRA",0.150795454447509,3609.62646758908
"Nuclear New",33,"Cement.Nuclear.New",23937.2365752946,2025,"Ref",0.15079545450514,3609.62646896861
"Nuclear New",44,"Aluminum.Nuclear.New",29.807886878327,2035,"IRA",1.0733023603884e-07,3.19928753446988e-06
"Nuclear New",44,"Aluminum.Nuclear.New",29.807886878327,2035,"Ref",0.00149909842828652,0.0446849563698424
"Nuclear New",44,"Aluminum.Nuclear.New",29.807886878327,2030,"Ref",0.031101957069361,0.927083618018095
"Nuclear New",44,"Aluminum.Nuclear.New",29.807886878327,2030,"IRA",0.0363637333109848,1.08392604900749
"Nuclear New",44,"Aluminum.Nuclear.New",29.807886878327,2025,"IRA",0.150795454447509,4.49489384793726
"Nuclear New",44,"Aluminum.Nuclear.New",29.807886878327,2025,"Ref",0.15079545450514,4.49489384965512
"Nuclear New",11,"Nickel.Nuclear.New",225.43446566386,2035,"IRA",1.0733023603884e-07,2.41959344109918e-05
"Nuclear New",11,"Nickel.Nuclear.New",225.43446566386,2035,"Ref",0.00149909842828652,0.337948453158304
"Nuclear New",11,"Nickel.Nuclear.New",225.43446566386,2030,"Ref",0.031101957069361,7.0114530730317
"Nuclear New",11,"Nickel.Nuclear.New",225.43446566386,2030,"IRA",0.0363637333109848,8.19763878850496
"Nuclear New",11,"Nickel.Nuclear.New",225.43446566386,2025,"IRA",0.150795454447509,33.9944926979131
"Nuclear New",11,"Nickel.Nuclear.New",225.43446566386,2025,"Ref",0.15079545450514,33.9944927109051
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2035,"IRA",1.0733023603884e-07,0.0037986239988401
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2035,"Ref",0.00149909842828652,53.0559838166381
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2030,"Ref",0.031101957069361,1100.75822894693
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2030,"IRA",0.0363637333109848,1286.98263546669
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2025,"IRA",0.150795454447509,5336.9418844194
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2025,"Ref",0.15079545450514,5336.94188645908
"Nuclear New",19,"Aluminum.Nuclear.New",32.6194315756299,2035,"IRA",1.0733023603884e-07,3.50105129046514e-06
"Nuclear New",19,"Aluminum.Nuclear.New",32.6194315756299,2035,"Ref",0.00149909842828652,0.0488997386066264
"Nuclear New",19,"Aluminum.Nuclear.New",32.6194315756299,2030,"Ref",0.031101957069361,1.0145281604922
"Nuclear New",19,"Aluminum.Nuclear.New",32.6194315756299,2030,"IRA",0.0363637333109848,1.18616431057212
"Nuclear New",19,"Aluminum.Nuclear.New",32.6194315756299,2025,"IRA",0.150795454447509,4.91886200826653
"Nuclear New",19,"Aluminum.Nuclear.New",32.6194315756299,2025,"Ref",0.15079545450514,4.91886201014642
"Nuclear New",40,"Copper.Nuclear.New",1285.37304691856,2035,"IRA",1.0733023603884e-07,0.000137959392523732
"Nuclear New",40,"Copper.Nuclear.New",1285.37304691856,2035,"Ref",0.00149909842828652,1.92690071439748
"Nuclear New",40,"Copper.Nuclear.New",1285.37304691856,2030,"Ref",0.031101957069361,39.9776173233749
"Nuclear New",40,"Copper.Nuclear.New",1285.37304691856,2030,"IRA",0.0363637333109848,46.7409626832746
"Nuclear New",40,"Copper.Nuclear.New",1285.37304691856,2025,"IRA",0.150795454447509,193.828412744664
"Nuclear New",40,"Copper.Nuclear.New",1285.37304691856,2025,"Ref",0.15079545450514,193.828412818742
"Nuclear New",47,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",47,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",47,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",47,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",47,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",47,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",22,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",22,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",22,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",22,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",22,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",22,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
"Nuclear New",12,"Aluminum.Nuclear.New",34.7634251518364,2035,"IRA",1.0733023603884e-07,3.73116662706515e-06
"Nuclear New",12,"Aluminum.Nuclear.New",34.7634251518364,2035,"Ref",0.00149909842828652,0.0521137960069741
"Nuclear New",12,"Aluminum.Nuclear.New",34.7634251518364,2030,"Ref",0.031101957069361,1.08121055665636
"Nuclear New",12,"Aluminum.Nuclear.New",34.7634251518364,2030,"IRA",0.0363637333109848,1.26412792119776
"Nuclear New",12,"Aluminum.Nuclear.New",34.7634251518364,2025,"IRA",0.150795454447509,5.24216649392314
"Nuclear New",12,"Aluminum.Nuclear.New",34.7634251518364,2025,"Ref",0.15079545450514,5.24216649592659
"Nuclear New",51,"Steel.Nuclear.New",14253.5817713508,2035,"IRA",1.0733023603884e-07,0.00152984029591799
"Nuclear New",51,"Steel.Nuclear.New",14253.5817713508,2035,"Ref",0.00149909842828652,21.3675220308854
"Nuclear New",51,"Steel.Nuclear.New",14253.5817713508,2030,"Ref",0.031101957069361,443.314288337179
"Nuclear New",51,"Steel.Nuclear.New",14253.5817713508,2030,"IRA",0.0363637333109848,518.313446259715
"Nuclear New",51,"Steel.Nuclear.New",14253.5817713508,2025,"IRA",0.150795454447509,2149.37534071558
"Nuclear New",51,"Steel.Nuclear.New",14253.5817713508,2025,"Ref",0.15079545450514,2149.37534153702
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2035,"IRA",1.0733023603884e-07,1.37311882487002e-05
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2035,"Ref",0.00149909842828652,0.191785683902566
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2030,"Ref",0.031101957069361,3.97899830638445
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2030,"IRA",0.0363637333109848,4.65215847785868
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2025,"IRA",0.150795454447509,19.2918682422141
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2025,"Ref",0.15079545450514,19.2918682495871
"Nuclear New",15,"Silver.Nuclear.New",1,2035,"IRA",1.0733023603884e-07,1.0733023603884e-07
"Nuclear New",15,"Silver.Nuclear.New",1,2035,"Ref",0.00149909842828652,0.00149909842828652
"Nuclear New",15,"Silver.Nuclear.New",1,2030,"Ref",0.031101957069361,0.031101957069361
"Nuclear New",15,"Silver.Nuclear.New",1,2030,"IRA",0.0363637333109848,0.0363637333109848
"Nuclear New",15,"Silver.Nuclear.New",1,2025,"IRA",0.150795454447509,0.150795454447509
"Nuclear New",15,"Silver.Nuclear.New",1,2025,"Ref",0.15079545450514,0.15079545450514
