"technology","row_id","Material_Technology","Intensity_Distribution_Value","year","scenario","capacity_new","material_demand"
"onshore wind",17,"Copper.onshore.wind",1167.5325568337,2030,"REF",29.45177286,34385.9036705211
"onshore wind",17,"Copper.onshore.wind",1167.5325568337,2030,"IRA",112.99182878,131921.638756829
"onshore wind",17,"Copper.onshore.wind",1167.5325568337,2035,"REF",21.05112111,24577.8692537741
"onshore wind",17,"Copper.onshore.wind",1167.5325568337,2035,"IRA",73.07638073,85319.0536378496
"onshore wind",31,"Copper.onshore.wind",3037.45356384844,2025,"IRA",27.245333485,82756.4352922524
"onshore wind",31,"Copper.onshore.wind",3037.45356384844,2025,"REF",27.245170405,82755.9399443252
"onshore wind",31,"Copper.onshore.wind",3037.45356384844,2030,"REF",29.45177286,89458.3924352617
"onshore wind",31,"Copper.onshore.wind",3037.45356384844,2030,"IRA",112.99182878,343207.433013563
"onshore wind",31,"Copper.onshore.wind",3037.45356384844,2035,"REF",21.05112111,63941.8028385746
"onshore wind",31,"Copper.onshore.wind",3037.45356384844,2035,"IRA",73.07638073,221966.113081484
"onshore wind",45,"Copper.onshore.wind",2406.19388829078,2025,"IRA",27.245333485,65557.5549160511
"onshore wind",45,"Copper.onshore.wind",2406.19388829078,2025,"REF",27.245170405,65557.1625139518
"onshore wind",45,"Copper.onshore.wind",2406.19388829078,2030,"REF",29.45177286,70866.6758550602
"onshore wind",45,"Copper.onshore.wind",2406.19388829078,2030,"IRA",112.99182878,271880.247837234
"onshore wind",45,"Copper.onshore.wind",2406.19388829078,2035,"REF",21.05112111,50653.078956551
"onshore wind",45,"Copper.onshore.wind",2406.19388829078,2035,"IRA",73.07638073,175835.940690936
"onshore wind",59,"Copper.onshore.wind",362.961825641413,2025,"IRA",27.245333485,9889.01598192471
"onshore wind",59,"Copper.onshore.wind",362.961825641413,2025,"REF",27.245170405,9888.95679011019
"onshore wind",59,"Copper.onshore.wind",362.961825641413,2030,"REF",29.45177286,10689.8692456418
"onshore wind",59,"Copper.onshore.wind",362.961825641413,2030,"IRA",112.99182878,41011.7204565507
"onshore wind",59,"Copper.onshore.wind",362.961825641413,2035,"REF",21.05112111,7640.75334988408
"onshore wind",59,"Copper.onshore.wind",362.961825641413,2035,"IRA",73.07638073,26523.9365610278
"onshore wind",12,"Manganese.onshore.wind",785.412213401254,2025,"IRA",27.245333485,21398.8176773092
"onshore wind",12,"Manganese.onshore.wind",785.412213401254,2025,"REF",27.245170405,21398.6895922854
"onshore wind",12,"Manganese.onshore.wind",785.412213401254,2030,"REF",29.45177286,23131.7821105636
"onshore wind",12,"Manganese.onshore.wind",785.412213401254,2030,"IRA",112.99182878,88745.1623383553
"onshore wind",12,"Manganese.onshore.wind",785.412213401254,2035,"REF",21.05112111,16533.807625583
"onshore wind",12,"Manganese.onshore.wind",785.412213401254,2035,"IRA",73.07638073,57395.081936502
"onshore wind",22,"Steel.onshore.wind",108253.51957273,2025,"IRA",27.245333485,2949403.241684
"onshore wind",22,"Steel.onshore.wind",108253.51957273,2025,"REF",27.245170405,2949385.58770002
"onshore wind",22,"Steel.onshore.wind",108253.51957273,2030,"REF",29.45177286,3188258.0697516
"onshore wind",22,"Steel.onshore.wind",108253.51957273,2030,"IRA",112.99182878,12231763.1483943
"onshore wind",22,"Steel.onshore.wind",108253.51957273,2035,"REF",21.05112111,2278857.95110929
"onshore wind",22,"Steel.onshore.wind",108253.51957273,2035,"IRA",73.07638073,7910775.4116593
"onshore wind",36,"Steel.onshore.wind",103011.06718867,2025,"IRA",27.245333485,2806570.87820105
"onshore wind",36,"Steel.onshore.wind",103011.06718867,2025,"REF",27.245170405,2806554.07915621
"onshore wind",36,"Steel.onshore.wind",103011.06718867,2030,"REF",29.45177286,3033858.5529069
"onshore wind",36,"Steel.onshore.wind",103011.06718867,2030,"IRA",112.99182878,11639408.8662272
"onshore wind",36,"Steel.onshore.wind",103011.06718867,2035,"REF",21.05112111,2168498.45105903
"onshore wind",36,"Steel.onshore.wind",103011.06718867,2035,"IRA",73.07638073,7527675.96528284
"onshore wind",45,"Neodymium.onshore.wind",113.427944718768,2025,"IRA",27.245333485,3090.38218038099
"onshore wind",45,"Neodymium.onshore.wind",113.427944718768,2025,"REF",27.245170405,3090.36368255176
"onshore wind",45,"Neodymium.onshore.wind",113.427944718768,2030,"REF",29.45177286,3340.6540638338
"onshore wind",45,"Neodymium.onshore.wind",113.427944718768,2030,"IRA",112.99182878,12816.4309085304
"onshore wind",45,"Neodymium.onshore.wind",113.427944718768,2035,"REF",21.05112111,2387.78540153318
"onshore wind",45,"Neodymium.onshore.wind",113.427944718768,2035,"IRA",73.07638073,8288.90367369011
"onshore wind",17,"Dysprosium.onshore.wind",17.5128999957953,2025,"IRA",27.245333485,477.144800674897
"onshore wind",17,"Dysprosium.onshore.wind",17.5128999957953,2025,"REF",27.245170405,477.141944671166
"onshore wind",17,"Dysprosium.onshore.wind",17.5128999957953,2030,"REF",29.45177286,515.785952796057
"onshore wind",17,"Dysprosium.onshore.wind",17.5128999957953,2030,"IRA",112.99182878,1978.81459776616
"onshore wind",17,"Dysprosium.onshore.wind",17.5128999957953,2035,"REF",21.05112111,368.666178798805
"onshore wind",17,"Dysprosium.onshore.wind",17.5128999957953,2035,"IRA",73.07638073,1279.77934777915
"onshore wind",22,"Copper.onshore.wind",1742.16488551753,2025,"IRA",27.245333485,47465.8632917821
"onshore wind",22,"Copper.onshore.wind",1742.16488551753,2025,"REF",27.245170405,47465.5791795325
"onshore wind",22,"Copper.onshore.wind",1742.16488551753,2030,"REF",29.45177286,51309.8444929303
"onshore wind",22,"Copper.onshore.wind",1742.16488551753,2030,"IRA",112.99182878,196850.396450926
"onshore wind",22,"Copper.onshore.wind",1742.16488551753,2035,"REF",21.05112111,36674.5239986189
"onshore wind",22,"Copper.onshore.wind",1742.16488551753,2035,"IRA",73.07638073,127311.104468516
"onshore wind",36,"Copper.onshore.wind",922.542334429447,2025,"IRA",27.245333485,25134.9735555607
"onshore wind",36,"Copper.onshore.wind",922.542334429447,2025,"REF",27.245170405,25134.8231073568
"onshore wind",36,"Copper.onshore.wind",922.542334429447,2030,"REF",29.45177286,27170.5072873502
"onshore wind",36,"Copper.onshore.wind",922.542334429447,2030,"IRA",112.99182878,104239.745494154
"onshore wind",36,"Copper.onshore.wind",922.542334429447,2035,"REF",21.05112111,19420.5504111764
"onshore wind",36,"Copper.onshore.wind",922.542334429447,2035,"IRA",73.07638073,67416.0548703093
"onshore wind",50,"Copper.onshore.wind",1491.64771172513,2025,"IRA",27.245333485,40640.4393480884
"onshore wind",50,"Copper.onshore.wind",1491.64771172513,2025,"REF",27.245170405,40640.1960901796
"onshore wind",50,"Copper.onshore.wind",1491.64771172513,2030,"REF",29.45177286,43931.6695928674
"onshore wind",50,"Copper.onshore.wind",1491.64771172513,2030,"IRA",112.99182878,168544.002843325
"onshore wind",50,"Copper.onshore.wind",1491.64771172513,2035,"REF",21.05112111,31400.8566329801
"onshore wind",50,"Copper.onshore.wind",1491.64771172513,2035,"IRA",73.07638073,109004.216097059
"onshore wind",59,"Nickel.onshore.wind",155.442112330269,2025,"IRA",27.245333485,4235.07218805101
"onshore wind",59,"Nickel.onshore.wind",155.442112330269,2025,"REF",27.245170405,4235.04683855134
"onshore wind",59,"Nickel.onshore.wind",155.442112330269,2030,"REF",29.45177286,4578.04578522969
"onshore wind",59,"Nickel.onshore.wind",155.442112330269,2030,"IRA",112.99182878,17563.6885416233
"onshore wind",59,"Nickel.onshore.wind",155.442112330269,2035,"REF",21.05112111,3272.23073225872
"onshore wind",59,"Nickel.onshore.wind",155.442112330269,2035,"IRA",73.07638073,11359.1469821222
"onshore wind",13,"Steel.onshore.wind",101790.198710616,2025,"IRA",27.245333485,2773307.90937515
"onshore wind",13,"Steel.onshore.wind",101790.198710616,2025,"REF",27.245170405,2773291.30942954
"onshore wind",13,"Steel.onshore.wind",101790.198710616,2030,"REF",29.45177286,2997901.81179932
"onshore wind",13,"Steel.onshore.wind",101790.198710616,2030,"IRA",112.99182878,11501460.7041921
"onshore wind",13,"Steel.onshore.wind",101790.198710616,2035,"REF",21.05112111,2142797.80086814
"onshore wind",13,"Steel.onshore.wind",101790.198710616,2035,"IRA",73.07638073,7438459.31555932
"onshore wind",27,"Steel.onshore.wind",71730.9579976214,2025,"IRA",27.245333485,1954333.87184372
"onshore wind",27,"Steel.onshore.wind",71730.9579976214,2025,"REF",27.245170405,1954322.17395909
"onshore wind",27,"Steel.onshore.wind",71730.9579976214,2030,"REF",29.45177286,2112603.88197614
"onshore wind",27,"Steel.onshore.wind",71730.9579976214,2030,"IRA",112.99182878,8105012.1242926
"onshore wind",27,"Steel.onshore.wind",71730.9579976214,2035,"REF",21.05112111,1510017.08414425
"onshore wind",27,"Steel.onshore.wind",71730.9579976214,2035,"IRA",73.07638073,5241838.79676182
"onshore wind",41,"Steel.onshore.wind",113399.559355248,2025,"IRA",27.245333485,3089608.81168579
"onshore wind",41,"Steel.onshore.wind",113399.559355248,2025,"REF",27.245170405,3089590.31848565
"onshore wind",41,"Steel.onshore.wind",113399.559355248,2030,"REF",29.45177286,3339818.06455486
"onshore wind",41,"Steel.onshore.wind",113399.559355248,2030,"IRA",112.99182878,12813223.5943957
"onshore wind",41,"Steel.onshore.wind",113399.559355248,2035,"REF",21.05112111,2387187.85780797
"onshore wind",41,"Steel.onshore.wind",113399.559355248,2035,"IRA",73.07638073,8286829.37405836
"onshore wind",50,"Neodymium.onshore.wind",240.254099657212,2025,"IRA",27.245333485,6545.80306629916
"onshore wind",50,"Neodymium.onshore.wind",240.254099657212,2025,"REF",27.245170405,6545.76388566059
"onshore wind",50,"Neodymium.onshore.wind",240.254099657212,2030,"REF",29.45177286,7075.90917178801
"onshore wind",50,"Neodymium.onshore.wind",240.254099657212,2030,"IRA",112.99182878,27146.7500921607
"onshore wind",50,"Neodymium.onshore.wind",240.254099657212,2035,"REF",21.05112111,5057.61814905798
"onshore wind",50,"Neodymium.onshore.wind",240.254099657212,2035,"IRA",73.07638073,17556.9000584938
"onshore wind",13,"Copper.onshore.wind",3318.44821824908,2025,"IRA",27.245333485,90412.2283589002
"onshore wind",13,"Copper.onshore.wind",3318.44821824908,2025,"REF",27.245170405,90411.6871863647
"onshore wind",13,"Copper.onshore.wind",3318.44821824908,2030,"REF",29.45177286,97734.1831715435
"onshore wind",13,"Copper.onshore.wind",3318.44821824908,2030,"IRA",112.99182878,374957.532891696
"onshore wind",13,"Copper.onshore.wind",3318.44821824908,2035,"REF",21.05112111,69857.055339625
"onshore wind",13,"Copper.onshore.wind",3318.44821824908,2035,"IRA",73.07638073,242500.18542956
"onshore wind",27,"Copper.onshore.wind",4360.86211606583,2025,"IRA",27.245333485,118813.142634316
"onshore wind",27,"Copper.onshore.wind",4360.86211606583,2025,"REF",27.245170405,118812.431464922
"onshore wind",27,"Copper.onshore.wind",4360.86211606583,2030,"REF",29.45177286,128435.12051615
"onshore wind",27,"Copper.onshore.wind",4360.86211606583,2030,"IRA",112.99182878,492741.785551698
"onshore wind",27,"Copper.onshore.wind",4360.86211606583,2035,"REF",21.05112111,91801.0365493126
"onshore wind",27,"Copper.onshore.wind",4360.86211606583,2035,"IRA",73.07638073,318676.02030466
"onshore wind",41,"Copper.onshore.wind",629.895029678688,2025,"IRA",27.245333485,17161.7001441398
"onshore wind",41,"Copper.onshore.wind",629.895029678688,2025,"REF",27.245170405,17161.5974208584
"onshore wind",41,"Copper.onshore.wind",629.895029678688,2030,"REF",29.45177286,18551.5253397397
"onshore wind",41,"Copper.onshore.wind",629.895029678688,2030,"IRA",112.99182878,71172.9913428274
"onshore wind",41,"Copper.onshore.wind",629.895029678688,2035,"REF",21.05112111,13259.9965563531
"onshore wind",41,"Copper.onshore.wind",629.895029678688,2035,"IRA",73.07638073,46030.4490087345
"onshore wind",55,"Copper.onshore.wind",480.729788798338,2025,"IRA",27.245333485,13097.6434119843
"onshore wind",55,"Copper.onshore.wind",480.729788798338,2025,"REF",27.245170405,13097.5650145704
"onshore wind",55,"Copper.onshore.wind",480.729788798338,2030,"REF",29.45177286,14158.3445467244
"onshore wind",55,"Copper.onshore.wind",480.729788798338,2030,"IRA",112.99182878,54318.5379853473
"onshore wind",55,"Copper.onshore.wind",480.729788798338,2035,"REF",21.05112111,10119.9010051785
"onshore wind",55,"Copper.onshore.wind",480.729788798338,2035,"IRA",73.07638073,35129.9930744798
"onshore wind",60,"Cement.onshore.wind",50622.9522520518,2025,"IRA",27.245333485,1379239.21610238
"onshore wind",60,"Cement.onshore.wind",50622.9522520518,2025,"REF",27.245170405,1379230.96051133
"onshore wind",60,"Cement.onshore.wind",50622.9522520518,2030,"REF",29.45177286,1490935.69123005
"onshore wind",60,"Cement.onshore.wind",50622.9522520518,2030,"IRA",112.99182878,5719979.95320195
"onshore wind",60,"Cement.onshore.wind",50622.9522520518,2035,"REF",21.05112111,1065669.89880369
"onshore wind",60,"Cement.onshore.wind",50622.9522520518,2035,"IRA",73.07638073,3699342.13244754
"onshore wind",18,"Steel.onshore.wind",176551.7476983,2025,"IRA",27.245333485,4810211.24339975
"onshore wind",18,"Steel.onshore.wind",176551.7476983,2025,"REF",27.245170405,4810182.45134074
"onshore wind",18,"Steel.onshore.wind",176551.7476983,2030,"REF",29.45177286,5199761.97124635
"onshore wind",18,"Steel.onshore.wind",176551.7476983,2030,"IRA",112.99182878,19948904.846736
"onshore wind",18,"Steel.onshore.wind",176551.7476983,2035,"REF",21.05112111,3716612.22297907
"onshore wind",18,"Steel.onshore.wind",176551.7476983,2035,"IRA",73.07638073,12901762.7333478
"onshore wind",32,"Steel.onshore.wind",149048.586097121,2025,"IRA",27.245333485,4060878.43368378
"onshore wind",32,"Steel.onshore.wind",149048.586097121,2025,"REF",27.245170405,4060854.12684036
"onshore wind",32,"Steel.onshore.wind",149048.586097121,2030,"REF",29.45177286,4389745.10283655
"onshore wind",32,"Steel.onshore.wind",149048.586097121,2030,"IRA",112.99182878,16841272.3201869
"onshore wind",32,"Steel.onshore.wind",149048.586097121,2035,"REF",21.05112111,3137639.83720475
"onshore wind",32,"Steel.onshore.wind",149048.586097121,2035,"IRA",73.07638073,10891931.2249014
"onshore wind",46,"Steel.onshore.wind",160901.813324125,2025,"IRA",27.245333485,4383823.56235699
"onshore wind",46,"Steel.onshore.wind",160901.813324125,2025,"REF",27.245170405,4383797.32248927
"onshore wind",46,"Steel.onshore.wind",160901.813324125,2030,"REF",29.45177286,4738843.65878424
"onshore wind",46,"Steel.onshore.wind",160901.813324125,2030,"IRA",112.99182878,18180590.141511
"onshore wind",46,"Steel.onshore.wind",160901.813324125,2035,"REF",21.05112111,3387163.55910476
"onshore wind",46,"Steel.onshore.wind",160901.813324125,2035,"IRA",73.07638073,11758122.1706211
"onshore wind",51,"Aluminum.onshore.wind",1496.01690381169,2025,"IRA",27.245333485,40759.4794435468
"onshore wind",51,"Aluminum.onshore.wind",1496.01690381169,2025,"REF",27.245170405,40759.2354731101
"onshore wind",51,"Aluminum.onshore.wind",1496.01690381169,2030,"REF",29.45177286,44060.3500457825
"onshore wind",51,"Aluminum.onshore.wind",1496.01690381169,2030,"IRA",112.99182878,169037.685847477
"onshore wind",51,"Aluminum.onshore.wind",1496.01690381169,2035,"REF",21.05112111,31492.8330247472
"onshore wind",51,"Aluminum.onshore.wind",1496.01690381169,2035,"IRA",73.07638073,109323.500841459
"onshore wind",18,"Copper.onshore.wind",8542.7917436044,2025,"IRA",27.245333485,232751.209947407
"onshore wind",18,"Copper.onshore.wind",8542.7917436044,2025,"REF",27.245170405,232749.816788929
"onshore wind",18,"Copper.onshore.wind",8542.7917436044,2030,"REF",29.45177286,251600.36202292
"onshore wind",18,"Copper.onshore.wind",8542.7917436044,2030,"IRA",112.99182878,965265.661996547
"onshore wind",18,"Copper.onshore.wind",8542.7917436044,2035,"REF",21.05112111,179835.343612124
"onshore wind",18,"Copper.onshore.wind",8542.7917436044,2035,"IRA",73.07638073,624276.301952736
"onshore wind",32,"Copper.onshore.wind",7299.02688354071,2025,"IRA",27.245333485,198864.421558047
"onshore wind",32,"Copper.onshore.wind",7299.02688354071,2025,"REF",27.245170405,198863.231232743
"onshore wind",32,"Copper.onshore.wind",7299.02688354071,2030,"REF",29.45177286,214969.281873075
"onshore wind",32,"Copper.onshore.wind",7299.02688354071,2030,"IRA",112.99182878,824730.395885649
"onshore wind",32,"Copper.onshore.wind",7299.02688354071,2035,"REF",21.05112111,153652.698910561
"onshore wind",32,"Copper.onshore.wind",7299.02688354071,2035,"IRA",73.07638073,533386.467500126
"onshore wind",46,"Copper.onshore.wind",1955.21652048486,2025,"IRA",27.245333485,53270.5261359913
"onshore wind",46,"Copper.onshore.wind",1955.21652048486,2025,"REF",27.245170405,53270.2072792811
"onshore wind",46,"Copper.onshore.wind",1955.21652048486,2030,"REF",29.45177286,57584.5928534396
"onshore wind",46,"Copper.onshore.wind",1955.21652048486,2030,"IRA",112.99182878,220923.490310453
"onshore wind",46,"Copper.onshore.wind",1955.21652048486,2035,"REF",21.05112111,41159.4997689996
"onshore wind",46,"Copper.onshore.wind",1955.21652048486,2035,"IRA",73.07638073,142880.146860537
"onshore wind",60,"Copper.onshore.wind",3760.36505383986,2025,"IRA",27.245333485,102452.399917207
"onshore wind",60,"Copper.onshore.wind",3760.36505383986,2025,"REF",27.245170405,102451.786676874
"onshore wind",60,"Copper.onshore.wind",3760.36505383986,2030,"REF",29.45177286,110749.417436373
"onshore wind",60,"Copper.onshore.wind",3760.36505383986,2030,"IRA",112.99182878,424890.524313769
"onshore wind",60,"Copper.onshore.wind",3760.36505383986,2035,"REF",21.05112111,79159.9001661946
"onshore wind",60,"Copper.onshore.wind",3760.36505383986,2035,"IRA",73.07638073,274793.868358189
"onshore wind",13,"Manganese.onshore.wind",794.35051817991,2025,"IRA",27.245333485,21642.3447717942
"onshore wind",13,"Manganese.onshore.wind",794.35051817991,2025,"REF",27.245170405,21642.2152291117
"onshore wind",13,"Manganese.onshore.wind",794.35051817991,2030,"REF",29.45177286,23395.031032658
"onshore wind",13,"Manganese.onshore.wind",794.35051817991,2030,"IRA",112.99182878,89755.1177414887
"onshore wind",13,"Manganese.onshore.wind",794.35051817991,2035,"REF",21.05112111,16721.9689619965
"onshore wind",13,"Manganese.onshore.wind",794.35051817991,2035,"IRA",73.07638073,58048.2608995879
"onshore wind",23,"Steel.onshore.wind",91394.7451341908,2025,"IRA",27.245333485,2490080.30995761
"onshore wind",23,"Steel.onshore.wind",91394.7451341908,2025,"REF",27.245170405,2490065.40530257
"onshore wind",23,"Steel.onshore.wind",91394.7451341908,2030,"REF",29.45177286,2691737.27428978
"onshore wind",23,"Steel.onshore.wind",91394.7451341908,2030,"IRA",112.99182878,10326859.3935942
"onshore wind",23,"Steel.onshore.wind",91394.7451341908,2035,"REF",21.05112111,1923961.84863743
"onshore wind",23,"Steel.onshore.wind",91394.7451341908,2035,"IRA",73.07638073,6678797.19214744
"onshore wind",37,"Steel.onshore.wind",114770.128777391,2025,"IRA",27.245333485,3126950.43265641
"onshore wind",37,"Steel.onshore.wind",114770.128777391,2025,"REF",27.245170405,3126931.71594381
"onshore wind",37,"Steel.onshore.wind",114770.128777391,2030,"REF",29.45177286,3380183.76386466
"onshore wind",37,"Steel.onshore.wind",114770.128777391,2030,"IRA",112.99182878,12968086.7398735
"onshore wind",37,"Steel.onshore.wind",114770.128777391,2035,"REF",21.05112111,2416039.88070315
"onshore wind",37,"Steel.onshore.wind",114770.128777391,2035,"IRA",73.07638073,8386985.62696774
"onshore wind",46,"Neodymium.onshore.wind",50.9964756179449,2025,"IRA",27.245333485,1389.41598477058
"onshore wind",46,"Neodymium.onshore.wind",50.9964756179449,2025,"REF",27.245170405,1389.40766826534
"onshore wind",46,"Neodymium.onshore.wind",50.9964756179449,2030,"REF",29.45177286,1501.93661656024
"onshore wind",46,"Neodymium.onshore.wind",50.9964756179449,2030,"IRA",112.99182878,5762.18504140627
"onshore wind",46,"Neodymium.onshore.wind",50.9964756179449,2035,"REF",21.05112111,1073.53298441652
"onshore wind",46,"Neodymium.onshore.wind",50.9964756179449,2035,"IRA",73.07638073,3726.6378681451
"onshore wind",18,"Dysprosium.onshore.wind",17.4160091039332,2025,"IRA",27.245333485,474.504976014456
"onshore wind",18,"Dysprosium.onshore.wind",17.4160091039332,2025,"REF",27.245170405,474.502135811691
"onshore wind",18,"Dysprosium.onshore.wind",17.4160091039332,2030,"REF",29.45177286,512.932344256733
"onshore wind",18,"Dysprosium.onshore.wind",17.4160091039332,2030,"IRA",112.99182878,1967.86671870254
"onshore wind",18,"Dysprosium.onshore.wind",17.4160091039332,2035,"REF",21.05112111,366.62651689976
"onshore wind",18,"Dysprosium.onshore.wind",17.4160091039332,2035,"IRA",73.07638073,1272.69891207617
"onshore wind",23,"Copper.onshore.wind",3139.0739249625,2025,"IRA",27.245333485,85525.1159196713
"onshore wind",23,"Copper.onshore.wind",3139.0739249625,2025,"REF",27.245170405,85524.6039994956
"onshore wind",23,"Copper.onshore.wind",3139.0739249625,2030,"REF",29.45177286,92451.2922287443
"onshore wind",23,"Copper.onshore.wind",3139.0739249625,2030,"IRA",112.99182878,354689.703457126
"onshore wind",23,"Copper.onshore.wind",3139.0739249625,2035,"REF",21.05112111,66081.0253676287
"onshore wind",23,"Copper.onshore.wind",3139.0739249625,2035,"IRA",73.07638073,229392.161280175
"onshore wind",37,"Copper.onshore.wind",3269.26827710916,2025,"IRA",27.245333485,89072.3044617706
"onshore wind",37,"Copper.onshore.wind",3269.26827710916,2025,"REF",27.245170405,89071.7713095
"onshore wind",37,"Copper.onshore.wind",3269.26827710916,2030,"REF",29.45177286,96285.7467158227
"onshore wind",37,"Copper.onshore.wind",3269.26827710916,2030,"IRA",112.99182878,369400.601403004
"onshore wind",37,"Copper.onshore.wind",3269.26827710916,2035,"REF",21.05112111,68821.7624425061
"onshore wind",37,"Copper.onshore.wind",3269.26827710916,2035,"IRA",73.07638073,238906.29332654
"onshore wind",51,"Copper.onshore.wind",4129.39958503502,2025,"IRA",27.245333485,112506.8687871
"onshore wind",51,"Copper.onshore.wind",4129.39958503502,2025,"REF",27.245170405,112506.195364615
"onshore wind",51,"Copper.onshore.wind",4129.39958503502,2030,"REF",29.45177286,121618.13862663
"onshore wind",51,"Copper.onshore.wind",4129.39958503502,2030,"IRA",112.99182878,466588.41087648
"onshore wind",51,"Copper.onshore.wind",4129.39958503502,2035,"REF",21.05112111,86928.490776156
"onshore wind",51,"Copper.onshore.wind",4129.39958503502,2035,"IRA",73.07638073,301761.576262323
"onshore wind",60,"Nickel.onshore.wind",287.74537430649,2025,"IRA",27.245333485,7839.71868174647
"onshore wind",60,"Nickel.onshore.wind",287.74537430649,2025,"REF",27.245170405,7839.67175623083
"onshore wind",60,"Nickel.onshore.wind",287.74537430649,2030,"REF",29.45177286,8474.61140559042
"onshore wind",60,"Nickel.onshore.wind",287.74537430649,2030,"IRA",112.99182878,32512.8760658759
"onshore wind",60,"Nickel.onshore.wind",287.74537430649,2035,"REF",21.05112111,6057.3627233682
"onshore wind",60,"Nickel.onshore.wind",287.74537430649,2035,"IRA",73.07638073,21027.3905261174
"onshore wind",14,"Steel.onshore.wind",100277.960004687,2025,"IRA",27.245333485,2732106.4615232
"onshore wind",14,"Steel.onshore.wind",100277.960004687,2025,"REF",27.245170405,2732090.10819348
"onshore wind",14,"Steel.onshore.wind",100277.960004687,2030,"REF",29.45177286,2953363.70092222
"onshore wind",14,"Steel.onshore.wind",100277.960004687,2030,"IRA",112.99182878,11330590.0872573
"onshore wind",14,"Steel.onshore.wind",100277.960004687,2035,"REF",21.05112111,2110963.48072241
"onshore wind",14,"Steel.onshore.wind",100277.960004687,2035,"IRA",73.07638073,7327950.38413024
"onshore wind",28,"Steel.onshore.wind",103806.014064617,2025,"IRA",27.245333485,2828229.4709391
"onshore wind",28,"Steel.onshore.wind",103806.014064617,2025,"REF",27.245170405,2828212.54225433
"onshore wind",28,"Steel.onshore.wind",103806.014064617,2030,"REF",29.45177286,3057271.14773308
"onshore wind",28,"Steel.onshore.wind",103806.014064617,2030,"IRA",112.99182878,11729231.3675235
"onshore wind",28,"Steel.onshore.wind",103806.014064617,2035,"REF",21.05112111,2185232.97402062
"onshore wind",28,"Steel.onshore.wind",103806.014064617,2035,"IRA",73.07638073,7585767.80584971
"onshore wind",42,"Steel.onshore.wind",151857.75265248,2025,"IRA",27.245333485,4137415.11329947
"onshore wind",42,"Steel.onshore.wind",151857.75265248,2025,"REF",27.245170405,4137390.34833717
"onshore wind",42,"Steel.onshore.wind",151857.75265248,2030,"REF",29.45177286,4472480.03815091
"onshore wind",42,"Steel.onshore.wind",151857.75265248,2030,"IRA",112.99182878,17158685.1866246
"onshore wind",42,"Steel.onshore.wind",151857.75265248,2035,"REF",21.05112111,3196775.94257979
"onshore wind",42,"Steel.onshore.wind",151857.75265248,2035,"IRA",73.07638073,11097214.9496348
"onshore wind",51,"Neodymium.onshore.wind",173.592978705158,2025,"IRA",27.245333485,4729.59859547654
"onshore wind",51,"Neodymium.onshore.wind",173.592978705158,2025,"REF",27.245170405,4729.57028593358
"onshore wind",51,"Neodymium.onshore.wind",173.592978705158,2030,"REF",29.45177286,5112.62097891514
"onshore wind",51,"Neodymium.onshore.wind",173.592978705158,2030,"IRA",112.99182878,19614.5881272634
"onshore wind",51,"Neodymium.onshore.wind",173.592978705158,2035,"REF",21.05112111,3654.32681856794
"onshore wind",51,"Neodymium.onshore.wind",173.592978705158,2035,"IRA",73.07638073,12685.5466039129
"onshore wind",14,"Copper.onshore.wind",870.240601053355,2025,"IRA",27.245333485,23709.9953878855
"onshore wind",14,"Copper.onshore.wind",870.240601053355,2025,"REF",27.245170405,23709.8534690483
"onshore wind",14,"Copper.onshore.wind",870.240601053355,2030,"REF",29.45177286,25630.1285157733
"onshore wind",14,"Copper.onshore.wind",870.240601053355,2030,"IRA",112.99182878,98330.076991625
"onshore wind",14,"Copper.onshore.wind",870.240601053355,2035,"REF",21.05112111,18319.5402876134
"onshore wind",14,"Copper.onshore.wind",870.240601053355,2035,"IRA",73.07638073,63594.033489279
"onshore wind",28,"Copper.onshore.wind",327.854327743605,2025,"IRA",27.245333485,8932.500493875
"onshore wind",28,"Copper.onshore.wind",327.854327743605,2025,"REF",27.245170405,8932.44702739124
"onshore wind",28,"Copper.onshore.wind",327.854327743605,2030,"REF",29.45177286,9655.89119187265
"onshore wind",28,"Copper.onshore.wind",327.854327743605,2030,"IRA",112.99182878,37044.8600651874
"onshore wind",28,"Copper.onshore.wind",327.854327743605,2035,"REF",21.05112111,6901.70115976826
"onshore wind",28,"Copper.onshore.wind",327.854327743605,2035,"IRA",73.07638073,23958.4076781699
"onshore wind",42,"Copper.onshore.wind",2630.48083468288,2025,"IRA",27.245333485,71668.3275668362
"onshore wind",42,"Copper.onshore.wind",2630.48083468288,2025,"REF",27.245170405,71667.8985880217
"onshore wind",42,"Copper.onshore.wind",2630.48083468288,2030,"REF",29.45177286,77472.3240556634
"onshore wind",42,"Copper.onshore.wind",2630.48083468288,2030,"IRA",112.99182878,297222.84008156
"onshore wind",42,"Copper.onshore.wind",2630.48083468288,2035,"REF",21.05112111,55374.5706284432
"onshore wind",42,"Copper.onshore.wind",2630.48083468288,2035,"IRA",73.07638073,192226.018978254
"onshore wind",56,"Copper.onshore.wind",3823.20760670351,2025,"IRA",27.245333485,104164.566227026
"onshore wind",56,"Copper.onshore.wind",3823.20760670351,2025,"REF",27.245170405,104163.942738329
"onshore wind",56,"Copper.onshore.wind",3823.20760670351,2030,"REF",29.45177286,112600.242029256
"onshore wind",56,"Copper.onshore.wind",3823.20760670351,2030,"IRA",112.99182878,431991.219287037
